Execução,MPI_Config,np,OMP_Threads,Tempo_real,Tempo_user,Tempo_sys,Tempo_total,Tempo_Bcast_Scatterv,Tempo_Computacao,Tempo_Gatherv
Uptime antes da execução:  13:28:54 up 23:57,  6 users,  load average: 0.68, 0.16, 0.26
1,"--host fct-deei-linux:2",2,6,0.433,0.205,0.101,0.312259,0.000228,0.056133,0.057226
2,"--host fct-deei-linux:2",2,6,0.399,0.154,0.106,0.279753,0.000210,0.029702,0.030077
3,"--host fct-deei-linux:2",2,6,0.41,0.173,0.094,0.282697,0.000199,0.029804,0.030125
4,"--host fct-deei-linux:2",2,6,0.394,0.164,0.081,0.280243,0.000170,0.031019,0.031335
5,"--host fct-deei-linux:2",2,6,0.41,0.187,0.082,0.292437,0.000213,0.030290,0.030638
6,"--host fct-deei-linux:2",2,6,0.422,0.172,0.104,0.297294,0.000201,0.028943,0.030035
7,"--host fct-deei-linux:2",2,6,0.407,0.172,0.096,0.284131,0.000165,0.030449,0.030790
8,"--host fct-deei-linux:2",2,6,0.412,0.133,0.127,0.295787,0.000184,0.030717,0.031042
9,"--host fct-deei-linux:2",2,6,0.405,0.167,0.093,0.292639,0.000179,0.031513,0.031860
10,"--host fct-deei-linux:2",2,6,0.392,0.164,0.086,0.293000,0.000207,0.030472,0.031155
11,"--host fct-deei-linux:2",2,6,0.401,0.184,0.084,0.294708,0.000195,0.032880,0.033224
12,"--host fct-deei-linux:2",2,6,0.411,0.17,0.108,0.286538,0.000210,0.031204,0.032850
13,"--host fct-deei-linux:2",2,6,0.399,0.158,0.09,0.290792,0.000181,0.030808,0.031451
14,"--host fct-deei-linux:2",2,6,0.411,0.174,0.107,0.288053,0.000184,0.030300,0.031179
15,"--host fct-deei-linux:2",2,6,0.407,0.161,0.106,0.286679,0.000181,0.030530,0.031125
16,"--host fct-deei-linux:2",2,6,0.419,0.152,0.12,0.301008,0.000202,0.030168,0.030781
17,"--host fct-deei-linux:2",2,6,0.442,0.265,0.081,0.322497,0.000190,0.061193,0.062209
18,"--host fct-deei-linux:2",2,6,0.422,0.192,0.101,0.313485,0.000217,0.057788,0.058185
19,"--host fct-deei-linux:2",2,6,0.41,0.184,0.088,0.293881,0.000180,0.031705,0.033980
20,"--host fct-deei-linux:2",2,6,0.4,0.173,0.089,0.287877,0.000204,0.030958,0.031366
21,"--host fct-deei-linux:2",2,6,0.408,0.183,0.075,0.289335,0.000188,0.030741,0.031371
22,"--host fct-deei-linux:2",2,6,0.404,0.175,0.091,0.288713,0.000213,0.029437,0.029805
23,"--host fct-deei-linux:2",2,6,0.412,0.171,0.11,0.287719,0.000232,0.030412,0.030821
24,"--host fct-deei-linux:2",2,6,0.421,0.163,0.111,0.299915,0.000201,0.029660,0.030708
25,"--host fct-deei-linux:2",2,6,0.431,0.227,0.089,0.320832,0.000207,0.059244,0.059729
26,"--host fct-deei-linux:2",2,6,0.407,0.166,0.092,0.290944,0.000197,0.030281,0.030655
27,"--host fct-deei-linux:2",2,6,0.4,0.172,0.076,0.284208,0.000162,0.031235,0.031654
28,"--host fct-deei-linux:2",2,6,0.4,0.184,0.088,0.287448,0.000351,0.030286,0.037018
29,"--host fct-deei-linux:2",2,6,0.389,0.169,0.077,0.280371,0.000189,0.031162,0.032232
30,"--host fct-deei-linux:2",2,6,0.419,0.166,0.102,0.297052,0.000212,0.029400,0.030103
Uptime depois da execução:  13:29:09 up 23:57,  6 users,  load average: 0.74, 0.20, 0.27
Média,"--host fct-deei-linux:2",2,6,0.409900,0.176000,0.095167,0.293410,0.000202,0.034281,0.035158
Uptime antes da execução:  13:29:09 up 23:57,  6 users,  load average: 0.74, 0.20, 0.27
1,"--host fct-deei-linux:2",2,8,0.402,0.153,0.101,0.290614,0.000195,0.030593,0.034842
2,"--host fct-deei-linux:2",2,8,0.396,0.183,0.08,0.285720,0.000262,0.032078,0.033293
3,"--host fct-deei-linux:2",2,8,0.428,0.249,0.066,0.321736,0.000211,0.060633,0.061039
4,"--host fct-deei-linux:2",2,8,0.42,0.185,0.095,0.294781,0.000208,0.030334,0.030672
5,"--host fct-deei-linux:2",2,8,0.397,0.159,0.094,0.280870,0.000182,0.029730,0.030060
6,"--host fct-deei-linux:2",2,8,0.421,0.164,0.11,0.300117,0.000199,0.029818,0.030193
7,"--host fct-deei-linux:2",2,8,0.411,0.179,0.079,0.292511,0.000188,0.031262,0.031623
8,"--host fct-deei-linux:2",2,8,0.401,0.148,0.107,0.292209,0.000201,0.033248,0.033619
9,"--host fct-deei-linux:2",2,8,0.401,0.147,0.107,0.294181,0.000219,0.028875,0.029856
10,"--host fct-deei-linux:2",2,8,0.407,0.159,0.1,0.290989,0.000192,0.030662,0.031024
11,"--host fct-deei-linux:2",2,8,0.401,0.158,0.097,0.294588,0.000187,0.032287,0.032621
12,"--host fct-deei-linux:2",2,8,0.416,0.163,0.108,0.289268,0.000230,0.030473,0.030846
13,"--host fct-deei-linux:2",2,8,0.397,0.132,0.113,0.281601,0.000169,0.029799,0.030322
14,"--host fct-deei-linux:2",2,8,0.398,0.162,0.086,0.282691,0.000195,0.031171,0.031553
15,"--host fct-deei-linux:2",2,8,0.412,0.177,0.098,0.282571,0.000170,0.030605,0.030944
16,"--host fct-deei-linux:2",2,8,0.424,0.185,0.093,0.297008,0.000201,0.033156,0.033518
17,"--host fct-deei-linux:2",2,8,0.403,0.168,0.08,0.287588,0.000189,0.030127,0.030463
18,"--host fct-deei-linux:2",2,8,0.399,0.146,0.104,0.287554,0.000246,0.029550,0.030206
19,"--host fct-deei-linux:2",2,8,0.398,0.17,0.081,0.288945,0.000193,0.029724,0.030860
20,"--host fct-deei-linux:2",2,8,0.419,0.161,0.11,0.296118,0.000187,0.031032,0.031427
21,"--host fct-deei-linux:2",2,8,0.399,0.174,0.084,0.288858,0.000213,0.030479,0.030849
22,"--host fct-deei-linux:2",2,8,0.409,0.166,0.114,0.290743,0.000195,0.031561,0.032588
23,"--host fct-deei-linux:2",2,8,0.433,0.21,0.087,0.314357,0.000163,0.049677,0.050089
24,"--host fct-deei-linux:2",2,8,0.43,0.226,0.077,0.319388,0.000205,0.058565,0.058965
25,"--host fct-deei-linux:2",2,8,0.403,0.168,0.086,0.290220,0.000189,0.030882,0.031272
26,"--host fct-deei-linux:2",2,8,0.4,0.139,0.109,0.286784,0.000199,0.030126,0.030593
27,"--host fct-deei-linux:2",2,8,0.418,0.164,0.113,0.289448,0.000218,0.030359,0.031155
28,"--host fct-deei-linux:2",2,8,0.396,0.168,0.08,0.284094,0.000192,0.030419,0.031465
29,"--host fct-deei-linux:2",2,8,0.413,0.208,0.062,0.286595,0.000179,0.032855,0.033203
30,"--host fct-deei-linux:2",2,8,0.402,0.173,0.087,0.278662,0.000200,0.030621,0.030979
Uptime depois da execução:  13:29:23 up 23:57,  6 users,  load average: 1.03, 0.29, 0.30
Média,"--host fct-deei-linux:2",2,8,0.408467,0.171467,0.093600,0.292027,0.000199,0.033357,0.034005
Uptime antes da execução:  13:29:24 up 23:57,  6 users,  load average: 1.03, 0.29, 0.30
1,"--host fct-deei-linux:3",3,2,0.408,0.249,0.127,0.288394,0.000241,0.024725,0.031125
2,"--host fct-deei-linux:3",3,2,0.397,0.212,0.125,0.276115,0.000195,0.022786,0.023183
3,"--host fct-deei-linux:3",3,2,0.399,0.217,0.121,0.274837,0.000259,0.023390,0.023778
4,"--host fct-deei-linux:3",3,2,0.415,0.241,0.12,0.300982,0.000248,0.023138,0.033448
5,"--host fct-deei-linux:3",3,2,0.409,0.242,0.114,0.284691,0.000184,0.020157,0.024110
6,"--host fct-deei-linux:3",3,2,0.394,0.237,0.094,0.282025,0.000224,0.023047,0.028346
7,"--host fct-deei-linux:3",3,2,0.392,0.22,0.112,0.281568,0.000228,0.024984,0.025330
8,"--host fct-deei-linux:3",3,2,0.399,0.231,0.11,0.285463,0.000226,0.023745,0.024091
9,"--host fct-deei-linux:3",3,2,0.404,0.205,0.131,0.286961,0.000252,0.023074,0.025347
10,"--host fct-deei-linux:3",3,2,0.399,0.238,0.113,0.281510,0.000374,0.023935,0.025624
11,"--host fct-deei-linux:3",3,2,0.408,0.225,0.13,0.290079,0.000200,0.027232,0.027758
12,"--host fct-deei-linux:3",3,2,0.397,0.215,0.138,0.284105,0.000212,0.028215,0.028573
13,"--host fct-deei-linux:3",3,2,0.403,0.212,0.144,0.286850,0.000191,0.022856,0.023221
14,"--host fct-deei-linux:3",3,2,0.431,0.266,0.157,0.296866,0.000291,0.034161,0.034566
15,"--host fct-deei-linux:3",3,2,0.402,0.237,0.119,0.289784,0.000185,0.027869,0.028264
16,"--host fct-deei-linux:3",3,2,0.405,0.242,0.121,0.291560,0.000220,0.033223,0.033625
17,"--host fct-deei-linux:3",3,2,0.391,0.221,0.116,0.282325,0.000208,0.023463,0.023892
18,"--host fct-deei-linux:3",3,2,0.4,0.219,0.135,0.281486,0.000220,0.027847,0.028264
19,"--host fct-deei-linux:3",3,2,0.409,0.288,0.106,0.294094,0.000230,0.040878,0.041242
20,"--host fct-deei-linux:3",3,2,0.41,0.26,0.107,0.292563,0.000242,0.025901,0.026308
21,"--host fct-deei-linux:3",3,2,0.394,0.216,0.133,0.284341,0.000195,0.026607,0.026955
22,"--host fct-deei-linux:3",3,2,0.407,0.247,0.112,0.287236,0.000201,0.022180,0.022981
23,"--host fct-deei-linux:3",3,2,0.394,0.25,0.112,0.289970,0.000316,0.025324,0.025675
24,"--host fct-deei-linux:3",3,2,0.419,0.228,0.139,0.284450,0.000315,0.023068,0.026055
25,"--host fct-deei-linux:3",3,2,0.426,0.269,0.117,0.297348,0.000219,0.035200,0.035588
26,"--host fct-deei-linux:3",3,2,0.413,0.28,0.111,0.300455,0.000640,0.039295,0.039694
27,"--host fct-deei-linux:3",3,2,0.404,0.26,0.097,0.289086,0.000245,0.024243,0.024991
28,"--host fct-deei-linux:3",3,2,0.399,0.216,0.129,0.286187,0.000214,0.025891,0.031423
29,"--host fct-deei-linux:3",3,2,0.404,0.219,0.12,0.288579,0.000247,0.026155,0.026663
30,"--host fct-deei-linux:3",3,2,0.414,0.233,0.13,0.294111,0.000218,0.029856,0.030196
Uptime depois da execução:  13:29:38 up 23:57,  6 users,  load average: 1.09, 0.34, 0.31
Média,"--host fct-deei-linux:3",3,2,0.404867,0.236500,0.121333,0.287801,0.000248,0.026748,0.028344
Uptime antes da execução:  13:29:38 up 23:57,  6 users,  load average: 1.09, 0.34, 0.31
1,"--host fct-deei-linux:3",3,4,0.407,0.235,0.145,0.286178,0.000289,0.026141,0.030614
2,"--host fct-deei-linux:3",3,4,0.401,0.315,0.073,0.292419,0.000196,0.033044,0.033433
3,"--host fct-deei-linux:3",3,4,0.412,0.3,0.104,0.300768,0.000260,0.026378,0.038805
4,"--host fct-deei-linux:3",3,4,0.403,0.271,0.113,0.297520,0.000511,0.022495,0.035159
5,"--host fct-deei-linux:3",3,4,0.405,0.29,0.102,0.290854,0.000210,0.036079,0.036448
6,"--host fct-deei-linux:3",3,4,0.404,0.271,0.106,0.285956,0.000199,0.026601,0.032170
7,"--host fct-deei-linux:3",3,4,0.41,0.283,0.113,0.291430,0.000224,0.035943,0.036324
8,"--host fct-deei-linux:3",3,4,0.426,0.292,0.113,0.290474,0.000255,0.024304,0.030385
9,"--host fct-deei-linux:3",3,4,0.411,0.291,0.09,0.286490,0.000351,0.032042,0.032465
10,"--host fct-deei-linux:3",3,4,0.398,0.248,0.126,0.295628,0.000206,0.026287,0.032697
11,"--host fct-deei-linux:3",3,4,0.409,0.276,0.12,0.290473,0.000296,0.024496,0.031696
12,"--host fct-deei-linux:3",3,4,0.411,0.257,0.122,0.285109,0.000326,0.030875,0.031275
13,"--host fct-deei-linux:3",3,4,0.42,0.286,0.12,0.300616,0.000211,0.024502,0.036409
14,"--host fct-deei-linux:3",3,4,0.407,0.266,0.117,0.292572,0.000196,0.031807,0.032185
15,"--host fct-deei-linux:3",3,4,0.41,0.254,0.13,0.287291,0.000200,0.024775,0.032437
16,"--host fct-deei-linux:3",3,4,0.407,0.278,0.109,0.291225,0.000541,0.025868,0.036564
17,"--host fct-deei-linux:3",3,4,0.41,0.264,0.125,0.289972,0.000287,0.024479,0.032733
18,"--host fct-deei-linux:3",3,4,0.404,0.234,0.141,0.290747,0.000215,0.031207,0.031561
19,"--host fct-deei-linux:3",3,4,0.419,0.289,0.108,0.293425,0.000194,0.033564,0.033932
20,"--host fct-deei-linux:3",3,4,0.413,0.235,0.154,0.292671,0.000248,0.030302,0.031158
21,"--host fct-deei-linux:3",3,4,0.417,0.247,0.147,0.295115,0.000347,0.022926,0.037689
22,"--host fct-deei-linux:3",3,4,0.41,0.242,0.149,0.288492,0.000235,0.026338,0.030910
23,"--host fct-deei-linux:3",3,4,0.402,0.276,0.11,0.292558,0.000412,0.026289,0.031362
24,"--host fct-deei-linux:3",3,4,0.412,0.312,0.101,0.306263,0.000215,0.043588,0.043924
25,"--host fct-deei-linux:3",3,4,0.417,0.267,0.13,0.300344,0.000273,0.036915,0.037325
26,"--host fct-deei-linux:3",3,4,0.405,0.274,0.104,0.289888,0.000202,0.025115,0.033424
27,"--host fct-deei-linux:3",3,4,0.399,0.258,0.122,0.289880,0.000342,0.023113,0.030845
28,"--host fct-deei-linux:3",3,4,0.403,0.273,0.114,0.290356,0.000248,0.030768,0.031109
29,"--host fct-deei-linux:3",3,4,0.409,0.238,0.14,0.278837,0.000180,0.022794,0.025080
30,"--host fct-deei-linux:3",3,4,0.398,0.255,0.119,0.282142,0.000222,0.024025,0.029366
Uptime depois da execução:  13:29:52 up 23:57,  6 users,  load average: 0.99, 0.36, 0.32
Média,"--host fct-deei-linux:3",3,4,0.408633,0.269233,0.118900,0.291523,0.000270,0.028435,0.033316
Uptime antes da execução:  13:29:53 up 23:57,  6 users,  load average: 0.99, 0.36, 0.32
1,"--host fct-deei-linux:3",3,6,0.406,0.243,0.113,0.290078,0.000189,0.036913,0.037256
2,"--host fct-deei-linux:3",3,6,0.393,0.19,0.142,0.281428,0.000223,0.019606,0.025331
3,"--host fct-deei-linux:3",3,6,0.418,0.223,0.137,0.293492,0.000375,0.025970,0.026410
4,"--host fct-deei-linux:3",3,6,0.421,0.241,0.123,0.294803,0.000293,0.020618,0.025816
5,"--host fct-deei-linux:3",3,6,0.388,0.218,0.116,0.281902,0.000186,0.024646,0.025009
6,"--host fct-deei-linux:3",3,6,0.4,0.247,0.096,0.294540,0.000198,0.022406,0.022762
7,"--host fct-deei-linux:3",3,6,0.399,0.242,0.103,0.283489,0.000188,0.025945,0.026361
8,"--host fct-deei-linux:3",3,6,0.4,0.213,0.122,0.287495,0.000185,0.018696,0.026498
9,"--host fct-deei-linux:3",3,6,0.404,0.225,0.11,0.282614,0.000343,0.025645,0.026041
10,"--host fct-deei-linux:3",3,6,0.405,0.182,0.169,0.281133,0.000289,0.019259,0.023636
11,"--host fct-deei-linux:3",3,6,0.409,0.221,0.116,0.290306,0.000192,0.018972,0.028062
12,"--host fct-deei-linux:3",3,6,0.401,0.196,0.131,0.282925,0.000370,0.021907,0.022813
13,"--host fct-deei-linux:3",3,6,0.395,0.195,0.149,0.280062,0.000212,0.023583,0.023978
14,"--host fct-deei-linux:3",3,6,0.397,0.21,0.123,0.278104,0.000186,0.015963,0.021109
15,"--host fct-deei-linux:3",3,6,0.39,0.187,0.135,0.281432,0.000382,0.017543,0.023146
16,"--host fct-deei-linux:3",3,6,0.392,0.189,0.133,0.281396,0.000334,0.022009,0.022402
17,"--host fct-deei-linux:3",3,6,0.416,0.237,0.123,0.288832,0.000202,0.027926,0.028283
18,"--host fct-deei-linux:3",3,6,0.386,0.208,0.116,0.277883,0.000282,0.017908,0.023550
19,"--host fct-deei-linux:3",3,6,0.414,0.237,0.137,0.296953,0.000362,0.021676,0.036643
20,"--host fct-deei-linux:3",3,6,0.422,0.228,0.151,0.284521,0.000250,0.022379,0.027670
21,"--host fct-deei-linux:3",3,6,0.407,0.222,0.132,0.291091,0.000257,0.024075,0.025456
22,"--host fct-deei-linux:3",3,6,0.409,0.225,0.127,0.283164,0.000206,0.020793,0.022821
23,"--host fct-deei-linux:3",3,6,0.397,0.246,0.096,0.281085,0.000341,0.022649,0.023125
24,"--host fct-deei-linux:3",3,6,0.397,0.235,0.104,0.285947,0.000204,0.021998,0.023613
25,"--host fct-deei-linux:3",3,6,0.409,0.204,0.151,0.281037,0.000355,0.019047,0.022278
26,"--host fct-deei-linux:3",3,6,0.406,0.208,0.136,0.284046,0.000228,0.025446,0.025848
27,"--host fct-deei-linux:3",3,6,0.412,0.236,0.122,0.295340,0.000241,0.025750,0.026142
28,"--host fct-deei-linux:3",3,6,0.408,0.249,0.106,0.286021,0.000213,0.023837,0.024220
29,"--host fct-deei-linux:3",3,6,0.399,0.185,0.159,0.287779,0.000283,0.029272,0.029629
30,"--host fct-deei-linux:3",3,6,0.41,0.236,0.127,0.292245,0.000223,0.015169,0.034461
Uptime depois da execução:  13:30:07 up 23:58,  6 users,  load average: 0.91, 0.36, 0.32
Média,"--host fct-deei-linux:3",3,6,0.403667,0.219267,0.126833,0.286038,0.000260,0.022587,0.026012
Uptime antes da execução:  13:30:07 up 23:58,  6 users,  load average: 0.84, 0.36, 0.32
1,"--host fct-deei-linux:3",3,8,0.418,0.2,0.17,0.287923,0.000457,0.020583,0.027684
2,"--host fct-deei-linux:3",3,8,0.401,0.198,0.121,0.286473,0.000229,0.025375,0.025747
3,"--host fct-deei-linux:3",3,8,0.391,0.183,0.153,0.282937,0.000249,0.019794,0.021814
4,"--host fct-deei-linux:3",3,8,0.39,0.192,0.133,0.282371,0.000171,0.020179,0.020525
5,"--host fct-deei-linux:3",3,8,0.407,0.196,0.145,0.281406,0.000213,0.013830,0.021058
6,"--host fct-deei-linux:3",3,8,0.406,0.219,0.123,0.289637,0.000419,0.029065,0.029551
7,"--host fct-deei-linux:3",3,8,0.402,0.231,0.116,0.288622,0.000245,0.019079,0.024745
8,"--host fct-deei-linux:3",3,8,0.394,0.219,0.117,0.285971,0.000222,0.020807,0.025353
9,"--host fct-deei-linux:3",3,8,0.393,0.21,0.122,0.284345,0.000297,0.019326,0.023627
10,"--host fct-deei-linux:3",3,8,0.405,0.215,0.13,0.287796,0.000197,0.022958,0.023302
11,"--host fct-deei-linux:3",3,8,0.407,0.176,0.162,0.282960,0.000190,0.023572,0.024329
12,"--host fct-deei-linux:3",3,8,0.406,0.213,0.133,0.287089,0.000346,0.018301,0.029001
13,"--host fct-deei-linux:3",3,8,0.388,0.224,0.098,0.276647,0.000208,0.022070,0.024863
14,"--host fct-deei-linux:3",3,8,0.403,0.201,0.137,0.281407,0.000219,0.024679,0.029271
15,"--host fct-deei-linux:3",3,8,0.39,0.204,0.12,0.278546,0.000191,0.020355,0.022897
16,"--host fct-deei-linux:3",3,8,0.417,0.205,0.157,0.285461,0.000295,0.024173,0.024777
17,"--host fct-deei-linux:3",3,8,0.394,0.196,0.124,0.284606,0.000280,0.021893,0.024056
18,"--host fct-deei-linux:3",3,8,0.402,0.238,0.11,0.287117,0.000460,0.020406,0.030798
19,"--host fct-deei-linux:3",3,8,0.398,0.206,0.127,0.280266,0.000192,0.017763,0.023112
20,"--host fct-deei-linux:3",3,8,0.409,0.248,0.105,0.286822,0.000208,0.013818,0.027632
21,"--host fct-deei-linux:3",3,8,0.404,0.176,0.149,0.287073,0.000234,0.021025,0.025122
22,"--host fct-deei-linux:3",3,8,0.412,0.241,0.094,0.292865,0.000171,0.021879,0.025506
23,"--host fct-deei-linux:3",3,8,0.391,0.227,0.111,0.282384,0.000236,0.024299,0.024733
24,"--host fct-deei-linux:3",3,8,0.4,0.227,0.112,0.282539,0.000198,0.020503,0.028339
25,"--host fct-deei-linux:3",3,8,0.403,0.221,0.119,0.284816,0.000226,0.025041,0.025883
26,"--host fct-deei-linux:3",3,8,0.401,0.216,0.125,0.286091,0.000240,0.021836,0.022765
27,"--host fct-deei-linux:3",3,8,0.399,0.22,0.112,0.287946,0.000250,0.023966,0.028158
28,"--host fct-deei-linux:3",3,8,0.414,0.219,0.13,0.287805,0.000243,0.021083,0.023130
29,"--host fct-deei-linux:3",3,8,0.408,0.229,0.13,0.290199,0.000290,0.026393,0.026740
30,"--host fct-deei-linux:3",3,8,0.401,0.204,0.145,0.286953,0.000248,0.025364,0.025768
Uptime depois da execução:  13:30:21 up 23:58,  6 users,  load average: 0.85, 0.38, 0.33
Média,"--host fct-deei-linux:3",3,8,0.401800,0.211800,0.127667,0.285237,0.000254,0.021647,0.025343
Uptime antes da execução:  13:30:22 up 23:58,  6 users,  load average: 0.85, 0.38, 0.33
1,"--host fct-deei-linux:4",4,2,0.426,0.336,0.126,0.302890,0.000243,0.033273,0.033641
