Execução,MPI_Config,np,OMP_Threads,Tempo_real,Tempo_user,Tempo_sys,Tempo_total,Tempo_Bcast_Scatterv,Tempo_Computacao,Tempo_Gatherv
16,"--host fct-deei-linux:3",3,4,0.546,0.76,0.096,0.404218,0.000792,0.132608,0.133947
17,"--host fct-deei-linux:3",3,4,0.55,0.757,0.107,0.414907,0.000633,0.143349,0.144595
18,"--host fct-deei-linux:3",3,4,0.536,0.722,0.107,0.408691,0.000696,0.127319,0.140424
19,"--host fct-deei-linux:3",3,4,0.534,0.705,0.125,0.405837,0.000623,0.121493,0.142888
20,"--host fct-deei-linux:3",3,4,0.537,0.738,0.11,0.402232,0.000607,0.123573,0.134695
21,"--host fct-deei-linux:3",3,4,0.538,0.687,0.157,0.406104,0.000762,0.128262,0.132269
22,"--host fct-deei-linux:3",3,4,0.536,0.696,0.145,0.404278,0.000609,0.121029,0.135140
23,"--host fct-deei-linux:3",3,4,0.556,0.743,0.133,0.412700,0.000629,0.130014,0.133993
24,"--host fct-deei-linux:3",3,4,0.539,0.697,0.147,0.407394,0.000843,0.139007,0.140516
25,"--host fct-deei-linux:3",3,4,0.544,0.736,0.107,0.401348,0.000648,0.132367,0.133587
26,"--host fct-deei-linux:3",3,4,0.609,0.963,0.139,0.472386,0.000979,0.192019,0.198498
27,"--host fct-deei-linux:3",3,4,0.546,0.735,0.112,0.410277,0.000667,0.140438,0.141751
28,"--host fct-deei-linux:3",3,4,0.529,0.727,0.122,0.401352,0.000766,0.128174,0.133688
29,"--host fct-deei-linux:3",3,4,0.537,0.679,0.153,0.400715,0.001967,0.119835,0.132328
30,"--host fct-deei-linux:3",3,4,0.539,0.678,0.15,0.395074,0.000850,0.127471,0.128776
Uptime depois da execução:  10:02:52 up 20:30,  2 users,  load average: 4.68, 2.08, 1.00
Média,"--host fct-deei-linux:3",3,4,0.550667,0.748167,0.130033,0.413877,0.000793,0.137716,0.144048
Uptime antes da execução:  10:02:52 up 20:30,  2 users,  load average: 4.30, 2.05, 1.00
1,"--host fct-deei-linux:3",3,6,0.554,0.728,0.108,0.415922,0.000700,0.134925,0.142848
2,"--host fct-deei-linux:3",3,6,0.555,0.724,0.141,0.411379,0.000805,0.141966,0.143337
3,"--host fct-deei-linux:3",3,6,0.546,0.674,0.122,0.395416,0.000786,0.125256,0.130802
4,"--host fct-deei-linux:3",3,6,0.539,0.708,0.098,0.405747,0.000736,0.126837,0.133909
5,"--host fct-deei-linux:3",3,6,0.54,0.688,0.115,0.403254,0.000645,0.123294,0.133636
6,"--host fct-deei-linux:3",3,6,0.548,0.686,0.14,0.408225,0.000659,0.137235,0.138502
7,"--host fct-deei-linux:3",3,6,0.564,0.679,0.142,0.417568,0.000813,0.144985,0.146488
8,"--host fct-deei-linux:3",3,6,0.555,0.703,0.148,0.412067,0.000834,0.125525,0.140123
9,"--host fct-deei-linux:3",3,6,0.539,0.72,0.116,0.410551,0.001289,0.142937,0.144376
10,"--host fct-deei-linux:3",3,6,0.562,0.736,0.115,0.425673,0.000790,0.130611,0.151978
11,"--host fct-deei-linux:3",3,6,0.529,0.67,0.111,0.399346,0.000737,0.134494,0.136986
12,"--host fct-deei-linux:3",3,6,0.532,0.665,0.144,0.399735,0.001016,0.136019,0.137328
13,"--host fct-deei-linux:3",3,6,0.543,0.688,0.111,0.404926,0.000707,0.127434,0.131244
14,"--host fct-deei-linux:3",3,6,0.554,0.672,0.145,0.408846,0.000736,0.137541,0.140076
15,"--host fct-deei-linux:3",3,6,0.529,0.669,0.126,0.393728,0.000754,0.130181,0.131467
16,"--host fct-deei-linux:3",3,6,0.543,0.67,0.142,0.397549,0.000605,0.125494,0.128110
17,"--host fct-deei-linux:3",3,6,0.554,0.715,0.134,0.406495,0.000787,0.124520,0.141281
18,"--host fct-deei-linux:3",3,6,0.544,0.706,0.123,0.409653,0.000715,0.140892,0.142332
19,"--host fct-deei-linux:3",3,6,0.569,0.749,0.121,0.427317,0.000661,0.136540,0.152622
20,"--host fct-deei-linux:3",3,6,0.536,0.663,0.147,0.398565,0.000851,0.130210,0.131531
21,"--host fct-deei-linux:3",3,6,0.56,0.732,0.099,0.414575,0.000716,0.126033,0.141877
22,"--host fct-deei-linux:3",3,6,0.527,0.663,0.131,0.395022,0.000603,0.126838,0.128000
23,"--host fct-deei-linux:3",3,6,0.544,0.705,0.113,0.409840,0.000600,0.135299,0.136548
24,"--host fct-deei-linux:3",3,6,0.544,0.692,0.12,0.404389,0.000708,0.129984,0.139984
25,"--host fct-deei-linux:3",3,6,0.544,0.685,0.138,0.406275,0.000760,0.133161,0.138343
26,"--host fct-deei-linux:3",3,6,0.537,0.688,0.115,0.404746,0.000634,0.132556,0.134925
27,"--host fct-deei-linux:3",3,6,0.558,0.728,0.121,0.415632,0.000644,0.136219,0.144852
28,"--host fct-deei-linux:3",3,6,0.562,0.703,0.131,0.421838,0.000602,0.149286,0.152217
29,"--host fct-deei-linux:3",3,6,0.544,0.702,0.127,0.410578,0.000652,0.137834,0.139154
30,"--host fct-deei-linux:3",3,6,0.541,0.687,0.123,0.407463,0.000877,0.131898,0.135929
Uptime depois da execução:  10:03:10 up 20:31,  2 users,  load average: 5.06, 2.31, 1.10
Média,"--host fct-deei-linux:3",3,6,0.546533,0.696600,0.125567,0.408077,0.000747,0.133200,0.139027
Uptime antes da execução:  10:03:11 up 20:31,  2 users,  load average: 5.06, 2.31, 1.10
1,"--host fct-deei-linux:3",3,8,0.57,0.722,0.139,0.419201,0.000668,0.138893,0.150001
2,"--host fct-deei-linux:3",3,8,0.53,0.663,0.143,0.400914,0.000862,0.137848,0.139182
3,"--host fct-deei-linux:3",3,8,0.544,0.655,0.169,0.407065,0.000811,0.135681,0.136929
4,"--host fct-deei-linux:3",3,8,0.553,0.72,0.114,0.415464,0.000658,0.140584,0.141822
5,"--host fct-deei-linux:3",3,8,0.543,0.704,0.118,0.403134,0.000641,0.114122,0.129092
6,"--host fct-deei-linux:3",3,8,0.53,0.651,0.138,0.402886,0.000922,0.130021,0.133516
7,"--host fct-deei-linux:3",3,8,0.549,0.686,0.135,0.403256,0.000638,0.132474,0.135690
8,"--host fct-deei-linux:3",3,8,0.549,0.682,0.151,0.419180,0.000760,0.137192,0.142394
9,"--host fct-deei-linux:3",3,8,0.594,0.865,0.128,0.453159,0.000860,0.167936,0.173700
10,"--host fct-deei-linux:3",3,8,0.568,0.73,0.126,0.415644,0.000803,0.126717,0.147653
11,"--host fct-deei-linux:3",3,8,0.539,0.677,0.138,0.404633,0.000625,0.136393,0.137693
12,"--host fct-deei-linux:3",3,8,0.55,0.67,0.144,0.402487,0.000925,0.119534,0.132789
13,"--host fct-deei-linux:3",3,8,0.538,0.668,0.124,0.409788,0.000890,0.128183,0.133027
14,"--host fct-deei-linux:3",3,8,0.542,0.671,0.157,0.402611,0.000710,0.133265,0.134584
15,"--host fct-deei-linux:3",3,8,0.545,0.656,0.15,0.405051,0.000661,0.138384,0.139607
16,"--host fct-deei-linux:3",3,8,0.533,0.675,0.129,0.398496,0.000761,0.131176,0.135315
17,"--host fct-deei-linux:3",3,8,0.543,0.699,0.106,0.409352,0.000602,0.132734,0.142599
18,"--host fct-deei-linux:3",3,8,0.551,0.706,0.133,0.400963,0.000659,0.127229,0.134244
19,"--host fct-deei-linux:3",3,8,0.562,0.737,0.131,0.419526,0.000762,0.138344,0.139731
20,"--host fct-deei-linux:3",3,8,0.593,0.849,0.134,0.450025,0.000725,0.155782,0.182133
21,"--host fct-deei-linux:3",3,8,0.545,0.668,0.158,0.414267,0.000829,0.125342,0.147570
22,"--host fct-deei-linux:3",3,8,0.531,0.691,0.116,0.405922,0.000668,0.132069,0.133343
23,"--host fct-deei-linux:3",3,8,0.583,0.715,0.163,0.437813,0.000812,0.164052,0.165519
24,"--host fct-deei-linux:3",3,8,0.558,0.711,0.133,0.416023,0.000656,0.137495,0.138778
25,"--host fct-deei-linux:3",3,8,0.564,0.711,0.146,0.418141,0.000822,0.132852,0.136696
26,"--host fct-deei-linux:3",3,8,0.55,0.661,0.151,0.414493,0.000623,0.133916,0.140832
27,"--host fct-deei-linux:3",3,8,0.565,0.728,0.114,0.431998,0.000686,0.103610,0.150645
28,"--host fct-deei-linux:3",3,8,0.543,0.671,0.154,0.407687,0.000647,0.123867,0.135878
29,"--host fct-deei-linux:3",3,8,0.549,0.674,0.148,0.398916,0.001000,0.135660,0.136984
30,"--host fct-deei-linux:3",3,8,0.534,0.682,0.123,0.407972,0.000683,0.123948,0.126809
Uptime depois da execução:  10:03:30 up 20:31,  2 users,  load average: 4.00, 2.24, 1.10
Média,"--host fct-deei-linux:3",3,8,0.551600,0.699933,0.137100,0.413203,0.000746,0.133843,0.141825
Uptime antes da execução:  10:03:30 up 20:31,  2 users,  load average: 4.00, 2.24, 1.10
1,"--host fct-deei-linux:4",4,2,0.661,1.236,0.11,0.518384,0.000562,0.238035,0.241350
