Execução,MPI_Config,np,OMP_Threads,Tempo_real,Tempo_user,Tempo_sys,Tempo_total,Tempo_Bcast_Scatterv,Tempo_Computacao,Tempo_Gatherv
18,"--host fct-deei-linux:2",2,8,0.528,0.12,0.058,0.308275,0.000183,0.049769,0.050122
19,"--host fct-deei-linux:2",2,8,0.508,0.118,0.053,0.304035,0.000185,0.036820,0.039399
20,"--host fct-deei-linux:2",2,8,0.475,0.122,0.052,0.294919,0.000189,0.037485,0.040881
21,"--host fct-deei-linux:2",2,8,0.455,0.125,0.046,0.295979,0.000163,0.036570,0.040404
22,"--host fct-deei-linux:2",2,8,0.516,0.104,0.079,0.306522,0.000185,0.045803,0.046144
23,"--host fct-deei-linux:2",2,8,0.532,0.119,0.051,0.306645,0.000161,0.037601,0.037946
24,"--host fct-deei-linux:2",2,8,0.483,0.125,0.048,0.311363,0.000167,0.040446,0.040780
25,"--host fct-deei-linux:2",2,8,0.48,0.116,0.055,0.296609,0.000156,0.038571,0.044905
26,"--host fct-deei-linux:2",2,8,0.479,0.141,0.041,0.307005,0.000184,0.039079,0.053553
27,"--host fct-deei-linux:2",2,8,0.474,0.114,0.057,0.291809,0.000176,0.037810,0.039600
28,"--host fct-deei-linux:2",2,8,0.482,0.11,0.063,0.309628,0.000178,0.043020,0.045659
29,"--host fct-deei-linux:2",2,8,0.464,0.13,0.041,0.295981,0.000177,0.041384,0.041766
30,"--host fct-deei-linux:2",2,8,0.487,0.107,0.062,0.294430,0.000165,0.038610,0.038943
Uptime depois da execução:  15:00:24 up 1 day, 13:45, 20 users,  load average: 12.76, 11.28, 8.93
Média,"--host fct-deei-linux:2",2,8,0.511700,0.120100,0.058600,0.318099,0.000351,0.044460,0.048740
Uptime antes da execução:  15:00:25 up 1 day, 13:45, 20 users,  load average: 12.76, 11.28, 8.93
1,"--host fct-deei-linux:3",3,2,0.492,0.215,0.081,0.346757,0.011310,0.054304,0.066271
2,"--host fct-deei-linux:3",3,2,0.489,0.155,0.067,0.326611,0.000902,0.043742,0.056092
3,"--host fct-deei-linux:3",3,2,0.541,0.15,0.073,0.350402,0.004796,0.044787,0.047359
4,"--host fct-deei-linux:3",3,2,0.546,0.132,0.09,0.344903,0.009345,0.060224,0.061370
5,"--host fct-deei-linux:3",3,2,0.489,0.165,0.051,0.331914,0.007077,0.044257,0.046145
6,"--host fct-deei-linux:3",3,2,0.495,0.167,0.055,0.330140,0.000840,0.039976,0.057595
7,"--host fct-deei-linux:3",3,2,0.57,0.143,0.089,0.381602,0.009697,0.085774,0.092286
8,"--host fct-deei-linux:3",3,2,0.5,0.151,0.078,0.353118,0.010393,0.056058,0.057680
9,"--host fct-deei-linux:3",3,2,0.542,0.167,0.058,0.361035,0.011176,0.049487,0.051583
10,"--host fct-deei-linux:3",3,2,0.542,0.136,0.076,0.356050,0.004649,0.075650,0.078393
11,"--host fct-deei-linux:3",3,2,0.512,0.135,0.094,0.346892,0.003559,0.055054,0.057322
12,"--host fct-deei-linux:3",3,2,0.517,0.15,0.075,0.351681,0.010544,0.043271,0.045851
13,"--host fct-deei-linux:3",3,2,0.495,0.136,0.083,0.332652,0.008619,0.045629,0.049948
14,"--host fct-deei-linux:3",3,2,0.546,0.19,0.071,0.370112,0.022549,0.035850,0.076032
15,"--host fct-deei-linux:3",3,2,0.473,0.151,0.071,0.332242,0.009488,0.037281,0.039633
16,"--host fct-deei-linux:3",3,2,0.479,0.161,0.059,0.338002,0.009393,0.045175,0.048375
17,"--host fct-deei-linux:3",3,2,0.503,0.155,0.065,0.333639,0.009124,0.048605,0.050582
18,"--host fct-deei-linux:3",3,2,0.483,0.153,0.06,0.329012,0.004279,0.045134,0.046816
19,"--host fct-deei-linux:3",3,2,0.527,0.136,0.081,0.330716,0.007204,0.056469,0.057978
20,"--host fct-deei-linux:3",3,2,0.508,0.135,0.086,0.323038,0.008625,0.042011,0.043661
21,"--host fct-deei-linux:3",3,2,0.514,0.144,0.068,0.333246,0.000818,0.045865,0.050134
22,"--host fct-deei-linux:3",3,2,0.531,0.157,0.054,0.335096,0.001754,0.047742,0.058099
23,"--host fct-deei-linux:3",3,2,0.496,0.145,0.068,0.335165,0.000843,0.052872,0.054878
24,"--host fct-deei-linux:3",3,2,0.505,0.148,0.074,0.345251,0.007123,0.035630,0.050522
25,"--host fct-deei-linux:3",3,2,0.544,0.136,0.075,0.347236,0.000438,0.044535,0.049533
26,"--host fct-deei-linux:3",3,2,0.603,0.178,0.078,0.386049,0.001248,0.041387,0.058094
27,"--host fct-deei-linux:3",3,2,0.547,0.184,0.083,0.381496,0.021707,0.043878,0.072373
28,"--host fct-deei-linux:3",3,2,0.597,0.23,0.065,0.426039,0.043173,0.032739,0.100884
29,"--host fct-deei-linux:3",3,2,0.605,0.199,0.067,0.406184,0.019726,0.054719,0.108950
30,"--host fct-deei-linux:3",3,2,0.525,0.166,0.056,0.342720,0.000924,0.051854,0.056463
Uptime depois da execução:  15:00:48 up 1 day, 13:46, 20 users,  load average: 11.81, 11.16, 8.94
Média,"--host fct-deei-linux:3",3,2,0.523867,0.159000,0.071700,0.350300,0.008711,0.048665,0.059696
Uptime antes da execução:  15:00:49 up 1 day, 13:46, 20 users,  load average: 11.81, 11.16, 8.94
1,"--host fct-deei-linux:3",3,4,0.516,0.219,0.056,0.344471,0.004556,0.047314,0.063484
2,"--host fct-deei-linux:3",3,4,0.504,0.153,0.098,0.327113,0.004314,0.041932,0.046849
3,"--host fct-deei-linux:3",3,4,0.516,0.174,0.081,0.352486,0.009402,0.035923,0.054230
4,"--host fct-deei-linux:3",3,4,0.497,0.196,0.055,0.328339,0.006026,0.048728,0.049874
5,"--host fct-deei-linux:3",3,4,0.522,0.187,0.059,0.335107,0.000893,0.054073,0.057712
6,"--host fct-deei-linux:3",3,4,0.556,0.183,0.071,0.376315,0.004834,0.041593,0.056535
7,"--host fct-deei-linux:3",3,4,0.526,0.182,0.074,0.342010,0.005224,0.038844,0.053251
8,"--host fct-deei-linux:3",3,4,0.497,0.162,0.089,0.334084,0.002353,0.053078,0.056694
9,"--host fct-deei-linux:3",3,4,0.625,0.195,0.074,0.384091,0.009791,0.036710,0.050363
10,"--host fct-deei-linux:3",3,4,0.564,0.186,0.074,0.360208,0.010291,0.055022,0.057137
11,"--host fct-deei-linux:3",3,4,0.519,0.2,0.064,0.342164,0.008923,0.031816,0.051251
12,"--host fct-deei-linux:3",3,4,0.508,0.197,0.056,0.330334,0.008000,0.035709,0.041889
13,"--host fct-deei-linux:3",3,4,0.576,0.164,0.089,0.351149,0.000901,0.041948,0.050256
14,"--host fct-deei-linux:3",3,4,0.508,0.163,0.084,0.320305,0.001337,0.040475,0.041626
15,"--host fct-deei-linux:3",3,4,0.516,0.185,0.062,0.330888,0.005916,0.043793,0.050957
16,"--host fct-deei-linux:3",3,4,0.509,0.189,0.056,0.330419,0.001108,0.045745,0.047162
17,"--host fct-deei-linux:3",3,4,0.542,0.204,0.045,0.345502,0.010703,0.050670,0.052140
18,"--host fct-deei-linux:3",3,4,0.513,0.184,0.079,0.350581,0.002682,0.034297,0.060489
19,"--host fct-deei-linux:3",3,4,0.499,0.173,0.071,0.325891,0.007268,0.039107,0.040226
20,"--host fct-deei-linux:3",3,4,0.568,0.171,0.079,0.353326,0.007385,0.031518,0.045746
21,"--host fct-deei-linux:3",3,4,0.569,0.161,0.089,0.380007,0.004076,0.056849,0.068708
22,"--host fct-deei-linux:3",3,4,0.505,0.182,0.069,0.329736,0.009115,0.041075,0.042525
23,"--host fct-deei-linux:3",3,4,0.504,0.188,0.068,0.329771,0.002100,0.031218,0.055668
24,"--host fct-deei-linux:3",3,4,0.566,0.177,0.077,0.361126,0.015545,0.054374,0.065653
25,"--host fct-deei-linux:3",3,4,0.564,0.165,0.089,0.378844,0.002094,0.069556,0.098368
26,"--host fct-deei-linux:3",3,4,0.503,0.154,0.084,0.324550,0.001301,0.028213,0.049323
27,"--host fct-deei-linux:3",3,4,0.498,0.176,0.071,0.340365,0.003582,0.048734,0.057373
28,"--host fct-deei-linux:3",3,4,0.522,0.191,0.064,0.346339,0.000719,0.052236,0.061821
29,"--host fct-deei-linux:3",3,4,0.51,0.172,0.079,0.347051,0.006507,0.048939,0.065287
30,"--host fct-deei-linux:3",3,4,0.516,0.151,0.1,0.334176,0.000703,0.042070,0.047346
Uptime depois da execução:  15:01:12 up 1 day, 13:46, 19 users,  load average: 11.09, 11.05, 8.96
Média,"--host fct-deei-linux:3",3,4,0.527933,0.179467,0.073533,0.344560,0.005255,0.044052,0.054665
Uptime antes da execução:  15:01:13 up 1 day, 13:46, 19 users,  load average: 11.09, 11.05, 8.96
1,"--host fct-deei-linux:3",3,6,0.489,0.14,0.079,0.314831,0.004428,0.023963,0.031885
2,"--host fct-deei-linux:3",3,6,0.477,0.134,0.086,0.349458,0.010377,0.042114,0.043062
3,"--host fct-deei-linux:3",3,6,0.522,0.12,0.093,0.324790,0.001574,0.042968,0.044700
4,"--host fct-deei-linux:3",3,6,0.527,0.163,0.075,0.367538,0.011560,0.041554,0.076244
5,"--host fct-deei-linux:3",3,6,0.547,0.13,0.093,0.324105,0.004069,0.043311,0.044254
6,"--host fct-deei-linux:3",3,6,0.483,0.167,0.049,0.326726,0.000620,0.027950,0.046240
7,"--host fct-deei-linux:3",3,6,0.55,0.152,0.067,0.334277,0.005233,0.029707,0.040342
8,"--host fct-deei-linux:3",3,6,0.555,0.143,0.075,0.327926,0.007713,0.040546,0.041972
9,"--host fct-deei-linux:3",3,6,0.496,0.141,0.077,0.324334,0.000938,0.042606,0.044081
10,"--host fct-deei-linux:3",3,6,0.501,0.165,0.053,0.339420,0.004279,0.053747,0.055458
11,"--host fct-deei-linux:3",3,6,0.507,0.143,0.075,0.356828,0.009974,0.041568,0.043373
12,"--host fct-deei-linux:3",3,6,0.515,0.174,0.049,0.354182,0.005988,0.051008,0.052377
13,"--host fct-deei-linux:3",3,6,0.488,0.183,0.039,0.333838,0.004213,0.028432,0.050570
14,"--host fct-deei-linux:3",3,6,0.494,0.127,0.081,0.313900,0.007485,0.035149,0.036488
15,"--host fct-deei-linux:3",3,6,0.567,0.172,0.059,0.354997,0.002287,0.029982,0.049295
16,"--host fct-deei-linux:3",3,6,0.541,0.146,0.072,0.347960,0.005049,0.026626,0.045414
17,"--host fct-deei-linux:3",3,6,0.535,0.161,0.07,0.374018,0.007149,0.030206,0.042654
18,"--host fct-deei-linux:3",3,6,0.48,0.144,0.067,0.317439,0.010765,0.027101,0.028155
19,"--host fct-deei-linux:3",3,6,0.556,0.139,0.091,0.389732,0.015891,0.050396,0.059764
20,"--host fct-deei-linux:3",3,6,0.549,0.152,0.07,0.370002,0.016313,0.043430,0.045133
21,"--host fct-deei-linux:3",3,6,0.499,0.156,0.067,0.336879,0.003858,0.025703,0.042096
22,"--host fct-deei-linux:3",3,6,0.492,0.138,0.078,0.324530,0.000925,0.042013,0.043088
23,"--host fct-deei-linux:3",3,6,0.502,0.139,0.072,0.345054,0.000979,0.059652,0.060512
24,"--host fct-deei-linux:3",3,6,0.551,0.137,0.085,0.352808,0.001285,0.038540,0.050913
25,"--host fct-deei-linux:3",3,6,0.545,0.141,0.089,0.392192,0.010831,0.076880,0.078716
26,"--host fct-deei-linux:3",3,6,0.467,0.131,0.085,0.318199,0.003892,0.028314,0.047818
27,"--host fct-deei-linux:3",3,6,0.607,0.205,0.074,0.422507,0.024683,0.034937,0.100710
28,"--host fct-deei-linux:3",3,6,0.535,0.157,0.071,0.356461,0.010046,0.064679,0.065889
29,"--host fct-deei-linux:3",3,6,0.493,0.162,0.071,0.371768,0.010663,0.057116,0.070839
30,"--host fct-deei-linux:3",3,6,0.501,0.158,0.07,0.327133,0.003704,0.032484,0.046030
Uptime depois da execução:  15:01:35 up 1 day, 13:46, 19 users,  load average: 10.67, 10.96, 8.99
Média,"--host fct-deei-linux:3",3,6,0.519033,0.150667,0.072733,0.346460,0.006892,0.040423,0.050936
Uptime antes da execução:  15:01:36 up 1 day, 13:46, 19 users,  load average: 10.67, 10.96, 8.99
1,"--host fct-deei-linux:3",3,8,0.577,0.162,0.067,0.376925,0.014892,0.032786,0.052022
2,"--host fct-deei-linux:3",3,8,0.483,0.168,0.07,0.325187,0.003923,0.037404,0.037982
3,"--host fct-deei-linux:3",3,8,0.491,0.152,0.07,0.324949,0.000711,0.036495,0.055267
4,"--host fct-deei-linux:3",3,8,0.475,0.123,0.096,0.316896,0.000426,0.024878,0.045057
5,"--host fct-deei-linux:3",3,8,0.528,0.15,0.086,0.384703,0.010515,0.030628,0.052165
6,"--host fct-deei-linux:3",3,8,0.516,0.167,0.061,0.347395,0.000896,0.025851,0.051128
7,"--host fct-deei-linux:3",3,8,0.423,0.127,0.08,0.301201,0.004601,0.030641,0.038585
8,"--host fct-deei-linux:3",3,8,0.498,0.15,0.082,0.340372,0.005501,0.032312,0.054097
9,"--host fct-deei-linux:3",3,8,0.515,0.149,0.079,0.349467,0.004713,0.040550,0.042573
10,"--host fct-deei-linux:3",3,8,0.515,0.149,0.082,0.338348,0.004827,0.034746,0.053229
11,"--host fct-deei-linux:3",3,8,0.52,0.121,0.1,0.330938,0.000578,0.019262,0.039872
12,"--host fct-deei-linux:3",3,8,0.444,0.185,0.074,0.326932,0.000518,0.035650,0.048896
13,"--host fct-deei-linux:3",3,8,0.5,0.159,0.064,0.332391,0.005547,0.027999,0.044768
14,"--host fct-deei-linux:3",3,8,0.491,0.151,0.077,0.318983,0.000839,0.040748,0.042243
15,"--host fct-deei-linux:3",3,8,0.498,0.15,0.061,0.325262,0.000479,0.052938,0.054307
16,"--host fct-deei-linux:3",3,8,0.519,0.131,0.087,0.348265,0.005160,0.061379,0.062926
17,"--host fct-deei-linux:3",3,8,0.515,0.149,0.068,0.325831,0.001491,0.043053,0.049791
18,"--host fct-deei-linux:3",3,8,0.479,0.153,0.063,0.318644,0.000601,0.033992,0.043008
19,"--host fct-deei-linux:3",3,8,0.523,0.129,0.089,0.324458,0.001527,0.035545,0.047926
20,"--host fct-deei-linux:3",3,8,0.485,0.146,0.079,0.361101,0.006117,0.049840,0.060052
21,"--host fct-deei-linux:3",3,8,0.513,0.142,0.079,0.329230,0.000631,0.033723,0.048422
22,"--host fct-deei-linux:3",3,8,0.531,0.165,0.075,0.376482,0.000572,0.047746,0.064246
23,"--host fct-deei-linux:3",3,8,0.487,0.14,0.077,0.311931,0.000345,0.034065,0.034972
24,"--host fct-deei-linux:3",3,8,0.496,0.145,0.073,0.330530,0.000921,0.038342,0.039920
25,"--host fct-deei-linux:3",3,8,0.508,0.135,0.09,0.339345,0.001714,0.038527,0.040676
26,"--host fct-deei-linux:3",3,8,0.526,0.148,0.081,0.344884,0.006900,0.036845,0.038292
27,"--host fct-deei-linux:3",3,8,0.523,0.151,0.084,0.345624,0.000840,0.023828,0.062906
28,"--host fct-deei-linux:3",3,8,0.503,0.151,0.076,0.343487,0.010683,0.048550,0.050474
29,"--host fct-deei-linux:3",3,8,0.503,0.162,0.065,0.339151,0.001048,0.041527,0.065701
30,"--host fct-deei-linux:3",3,8,0.525,0.189,0.077,0.386788,0.013668,0.034471,0.090674
Uptime depois da execução:  15:01:59 up 1 day, 13:47, 19 users,  load average: 9.52, 10.69, 8.94
Média,"--host fct-deei-linux:3",3,8,0.503667,0.149967,0.077067,0.338857,0.003706,0.036811,0.050406
Uptime antes da execução:  15:02:00 up 1 day, 13:47, 19 users,  load average: 9.40, 10.64, 8.94
