Execução,MPI_Config,np,OMP_Threads,Tempo_real,Tempo_user,Tempo_sys,Tempo_total,Tempo_Bcast_Scatterv,Tempo_Computacao,Tempo_Gatherv
17,"--host fct-deei-linux:2",2,2,26.73,28.057,0.362,25.994584,0.016196,25.161396,25.390912
18,"--host fct-deei-linux:2",2,2,27.316,28.066,0.246,24.844146,0.067131,23.292027,23.330886
19,"--host fct-deei-linux:2",2,2,26.317,28.109,0.224,25.259468,0.023186,24.711042,24.725015
20,"--host fct-deei-linux:2",2,2,26.575,28.202,0.303,25.871113,0.010863,25.229807,25.428136
21,"--host fct-deei-linux:2",2,2,26.6,28.207,0.32,25.910583,0.011440,25.354686,25.372630
22,"--host fct-deei-linux:2",2,2,26.831,28.39,0.24,26.158050,0.011157,25.671360,25.687489
23,"--host fct-deei-linux:2",2,2,26.912,28.431,0.349,26.179593,0.061103,25.087700,25.127207
24,"--host fct-deei-linux:2",2,2,27.395,28.54,0.364,25.556174,0.056426,23.985531,24.024040
25,"--host fct-deei-linux:2",2,2,27.278,28.51,0.276,24.412733,0.011863,23.485656,23.505164
26,"--host fct-deei-linux:2",2,2,26.955,28.484,0.354,26.111022,0.010024,25.053469,25.644494
27,"--host fct-deei-linux:2",2,2,19.543,28.199,0.229,18.785574,0.011264,17.587535,18.228853
28,"--host fct-deei-linux:2",2,2,17.668,28.358,0.212,16.968405,0.006986,15.551574,16.434816
29,"--host fct-deei-linux:2",2,2,16.355,27.669,0.136,15.693581,0.013361,15.146064,15.160288
30,"--host fct-deei-linux:2",2,2,16.435,27.898,0.123,15.694298,0.017884,15.061467,15.148938
Uptime depois da execução:  16:27:08 up 1 day, 15:12, 19 users,  load average: 12.80, 15.08, 13.84
Média,"--host fct-deei-linux:2",2,2,21.858267,28.315267,0.290300,20.975533,0.019094,20.209900,20.334433
Uptime antes da execução:  16:27:23 up 1 day, 15:12, 19 users,  load average: 11.86, 14.72, 13.75
1,"--host fct-deei-linux:2",2,4,15.048,28.256,0.121,14.354830,0.018205,13.792016,13.805614
2,"--host fct-deei-linux:2",2,4,15.112,28.434,0.137,14.467568,0.014558,13.896433,13.910142
3,"--host fct-deei-linux:2",2,4,15.015,28.041,0.188,14.425144,0.007189,13.812191,13.844120
4,"--host fct-deei-linux:2",2,4,15.628,29.2,0.162,14.966542,0.020956,14.273957,14.405214
5,"--host fct-deei-linux:2",2,4,14.887,28.056,0.169,14.285978,0.015869,13.712682,13.748603
6,"--host fct-deei-linux:2",2,4,15.311,28.628,0.115,14.537765,0.014895,13.729193,14.004480
7,"--host fct-deei-linux:2",2,4,15.047,28.298,0.136,14.392278,0.018321,13.755882,13.854776
8,"--host fct-deei-linux:2",2,4,14.543,27.446,0.119,13.939609,0.013285,13.389485,13.414050
9,"--host fct-deei-linux:2",2,4,14.783,27.827,0.181,14.230302,0.026135,13.653687,13.679576
10,"--host fct-deei-linux:2",2,4,16.084,28.589,0.155,15.209063,0.024364,13.690231,14.675762
11,"--host fct-deei-linux:2",2,4,15.962,29.132,0.248,15.378878,0.014670,14.819667,14.834363
12,"--host fct-deei-linux:2",2,4,15.195,28.156,0.198,14.474867,0.013405,13.906658,13.934573
13,"--host fct-deei-linux:2",2,4,14.752,27.575,0.161,14.030465,0.019078,13.431732,13.497179
14,"--host fct-deei-linux:2",2,4,14.623,27.723,0.168,14.104109,0.014358,13.551845,13.582875
15,"--host fct-deei-linux:2",2,4,14.647,27.275,0.183,13.897331,0.016138,13.349773,13.368000
16,"--host fct-deei-linux:2",2,4,14.641,27.493,0.123,13.998965,0.022856,13.434147,13.465368
17,"--host fct-deei-linux:2",2,4,15.847,28.458,0.203,14.945586,0.010851,13.579421,14.476376
18,"--host fct-deei-linux:2",2,4,14.734,27.537,0.136,14.023532,0.018258,13.413276,13.482163
19,"--host fct-deei-linux:2",2,4,14.692,27.35,0.182,13.936153,0.015424,13.322855,13.406636
20,"--host fct-deei-linux:2",2,4,14.539,27.444,0.12,13.964027,0.022649,13.372234,13.410683
21,"--host fct-deei-linux:2",2,4,14.531,27.422,0.098,13.937743,0.016269,13.341510,13.408438
22,"--host fct-deei-linux:2",2,4,14.62,27.571,0.104,13.994069,0.021639,13.427967,13.452587
23,"--host fct-deei-linux:2",2,4,14.891,27.723,0.147,14.244992,0.006567,13.682937,13.708443
24,"--host fct-deei-linux:2",2,4,14.543,27.405,0.124,13.940276,0.019699,13.368642,13.402868
25,"--host fct-deei-linux:2",2,4,14.799,27.493,0.125,14.096951,0.006365,13.549328,13.575988
26,"--host fct-deei-linux:2",2,4,14.659,27.493,0.12,13.983648,0.024354,13.419813,13.438021
27,"--host fct-deei-linux:2",2,4,14.855,27.428,0.142,14.058835,0.018157,13.508013,13.524189
28,"--host fct-deei-linux:2",2,4,14.611,27.603,0.134,14.025255,0.006374,13.467552,13.506507
29,"--host fct-deei-linux:2",2,4,14.899,27.639,0.166,14.081703,0.017120,13.476196,13.537961
30,"--host fct-deei-linux:2",2,4,15.224,27.539,0.138,14.506302,0.017112,13.341917,13.969357
Uptime depois da execução:  16:35:01 up 1 day, 15:20, 14 users,  load average: 13.53, 13.28, 13.35
Média,"--host fct-deei-linux:2",2,4,14.957400,27.874467,0.150100,14.281100,0.016504,13.615767,13.744167
Uptime antes da execução:  16:35:16 up 1 day, 15:20, 14 users,  load average: 14.66, 13.54, 13.44
1,"--host fct-deei-linux:2",2,6,15.087,27.771,0.145,14.193011,0.022174,13.549476,13.588043
2,"--host fct-deei-linux:2",2,6,14.632,27.351,0.12,13.944867,0.019069,13.333323,13.371269
3,"--host fct-deei-linux:2",2,6,14.763,27.482,0.132,14.000433,0.015151,13.396594,13.427143
4,"--host fct-deei-linux:2",2,6,14.687,27.607,0.17,14.109315,0.020268,13.396474,13.480200
5,"--host fct-deei-linux:2",2,6,14.706,27.487,0.133,14.044269,0.017813,13.428815,13.456490
6,"--host fct-deei-linux:2",2,6,14.899,27.803,0.146,14.202552,0.026280,13.579590,13.615113
7,"--host fct-deei-linux:2",2,6,14.755,27.499,0.16,14.022229,0.016082,13.425197,13.444673
8,"--host fct-deei-linux:2",2,6,15.119,27.753,0.138,14.169398,0.018968,13.463762,13.567906
9,"--host fct-deei-linux:2",2,6,15.083,28.233,0.162,14.405700,0.018361,13.728460,13.823988
10,"--host fct-deei-linux:2",2,6,15.219,27.938,0.149,14.302693,0.017392,13.462996,13.689450
11,"--host fct-deei-linux:2",2,6,15.039,27.964,0.148,14.286041,0.014668,13.439288,13.672883
12,"--host fct-deei-linux:2",2,6,15.571,28.526,0.144,14.636608,0.019110,13.570329,14.007302
13,"--host fct-deei-linux:2",2,6,15.023,27.856,0.153,14.216800,0.015607,13.577713,13.635661
14,"--host fct-deei-linux:2",2,6,15.846,28.47,0.259,15.070818,0.006571,14.440168,14.467601
15,"--host fct-deei-linux:2",2,6,16.106,29.114,0.304,15.345329,0.007152,14.720231,14.743267
16,"--host fct-deei-linux:2",2,6,16.177,28.842,0.25,15.187102,0.012512,13.921962,14.516116
17,"--host fct-deei-linux:2",2,6,15.455,28.403,0.197,14.640812,0.009077,14.022201,14.049573
18,"--host fct-deei-linux:2",2,6,15.032,27.922,0.122,14.245440,0.014900,13.578422,13.650044
19,"--host fct-deei-linux:2",2,6,15.534,29.068,0.129,14.835011,0.017749,13.934575,14.209809
20,"--host fct-deei-linux:2",2,6,15.659,29.042,0.137,14.821658,0.026175,13.933928,14.192671
21,"--host fct-deei-linux:2",2,6,15.855,29.623,0.121,15.169751,0.018765,14.538067,14.568577
22,"--host fct-deei-linux:2",2,6,16.255,29.197,0.241,15.300588,0.029308,14.025236,14.711539
23,"--host fct-deei-linux:2",2,6,16.207,29.072,0.276,15.276472,0.011976,13.899417,14.727465
24,"--host fct-deei-linux:2",2,6,16.055,28.491,0.256,15.076711,0.014596,13.497407,14.495309
25,"--host fct-deei-linux:2",2,6,15.943,28.539,0.202,14.948504,0.013401,13.441316,14.399375
26,"--host fct-deei-linux:2",2,6,15.434,28.019,0.2,14.729099,0.031981,14.061367,14.094223
27,"--host fct-deei-linux:2",2,6,15.007,27.768,0.13,14.172308,0.018407,13.401191,13.574872
28,"--host fct-deei-linux:2",2,6,14.871,27.759,0.142,14.159104,0.010546,13.551919,13.579461
29,"--host fct-deei-linux:2",2,6,14.803,27.455,0.157,14.028658,0.018083,13.408743,13.438168
30,"--host fct-deei-linux:2",2,6,14.851,27.621,0.149,14.135275,0.012586,13.461410,13.502065
Uptime depois da execução:  16:43:06 up 1 day, 15:28, 13 users,  load average: 17.78, 16.82, 15.17
Média,"--host fct-deei-linux:2",2,6,15.322433,28.189167,0.172400,14.522600,0.017158,13.706200,13.923333
Uptime antes da execução:  16:43:21 up 1 day, 15:28, 13 users,  load average: 19.00, 17.14, 15.30
1,"--host fct-deei-linux:2",2,8,14.791,27.413,0.166,14.025029,0.018610,13.381399,13.422695
2,"--host fct-deei-linux:2",2,8,14.688,27.5,0.157,14.107626,0.006208,13.374951,13.445854
3,"--host fct-deei-linux:2",2,8,14.747,27.651,0.15,14.113117,0.014939,13.374344,13.540105
4,"--host fct-deei-linux:2",2,8,14.871,27.892,0.171,14.251901,0.012833,13.575822,13.662695
5,"--host fct-deei-linux:2",2,8,15.169,27.974,0.146,14.502762,0.008536,13.907683,13.935004
6,"--host fct-deei-linux:2",2,8,15.143,27.724,0.16,14.162595,0.013688,13.413898,13.585389
7,"--host fct-deei-linux:2",2,8,15.071,27.954,0.144,14.257114,0.014768,13.542391,13.692155
8,"--host fct-deei-linux:2",2,8,15.132,27.836,0.143,14.489044,0.009371,13.893077,13.923657
9,"--host fct-deei-linux:2",2,8,14.687,27.394,0.112,13.979354,0.009040,13.300664,13.380000
10,"--host fct-deei-linux:2",2,8,14.963,27.725,0.125,14.163178,0.016769,13.487852,13.547621
11,"--host fct-deei-linux:2",2,8,16.095,28.813,0.188,15.193031,0.016452,13.614986,14.626827
12,"--host fct-deei-linux:2",2,8,15.708,28.331,0.204,14.903470,0.019820,13.497304,14.222495
13,"--host fct-deei-linux:2",2,8,14.996,27.899,0.219,14.294467,0.029758,13.716103,13.736846
14,"--host fct-deei-linux:2",2,8,14.923,27.677,0.151,14.099274,0.019840,13.504007,13.545806
15,"--host fct-deei-linux:2",2,8,14.755,27.732,0.149,14.188185,0.010563,13.498465,13.595605
16,"--host fct-deei-linux:2",2,8,14.852,27.581,0.131,14.109079,0.023563,13.438326,13.475765
17,"--host fct-deei-linux:2",2,8,14.674,27.549,0.131,14.045369,0.010143,13.410924,13.492146
18,"--host fct-deei-linux:2",2,8,14.84,27.713,0.136,14.132886,0.015685,13.538866,13.597298
19,"--host fct-deei-linux:2",2,8,14.747,27.465,0.11,14.008243,0.029984,13.342866,13.410784
20,"--host fct-deei-linux:2",2,8,15.104,27.943,0.1,14.209817,0.022180,13.429672,13.668446
21,"--host fct-deei-linux:2",2,8,15.595,28.164,0.211,14.879404,0.018506,14.304839,14.321530
22,"--host fct-deei-linux:2",2,8,14.805,27.509,0.126,14.031086,0.027936,13.384001,13.439439
23,"--host fct-deei-linux:2",2,8,14.908,27.519,0.178,14.037105,0.016493,13.364850,13.491787
24,"--host fct-deei-linux:2",2,8,15.392,28.254,0.154,14.433856,0.006797,13.531258,13.836873
25,"--host fct-deei-linux:2",2,8,15.431,28.497,0.157,14.603581,0.024090,13.806901,13.944366
26,"--host fct-deei-linux:2",2,8,15.175,27.627,0.184,14.536766,0.018213,13.908845,13.937716
27,"--host fct-deei-linux:2",2,8,14.723,27.516,0.123,14.046199,0.017584,13.419269,13.432915
28,"--host fct-deei-linux:2",2,8,14.815,27.588,0.107,14.215315,0.021382,13.624398,13.638034
29,"--host fct-deei-linux:2",2,8,14.655,27.356,0.139,13.972066,0.019540,13.344661,13.375142
30,"--host fct-deei-linux:2",2,8,15.991,28.832,0.138,15.231438,0.029950,14.532168,14.546120
Uptime depois da execução:  16:51:03 up 1 day, 15:36, 14 users,  load average: 22.43, 21.03, 17.98
Média,"--host fct-deei-linux:2",2,8,15.048200,27.820933,0.150333,14.307300,0.017441,13.582167,13.715733
Uptime antes da execução:  16:51:21 up 1 day, 15:36, 14 users,  load average: 19.96, 20.56, 17.89
1,"--host fct-deei-linux:3",3,2,20.55,29.626,0.364,19.214481,0.017436,16.980933,18.445421
2,"--host fct-deei-linux:3",3,2,19.422,28.321,0.264,18.339975,0.022088,17.110430,17.567440
3,"--host fct-deei-linux:3",3,2,19.634,28.797,0.264,18.452907,0.022451,17.642223,17.679678
4,"--host fct-deei-linux:3",3,2,19.387,28.796,0.294,18.412732,0.014789,17.602629,17.652128
5,"--host fct-deei-linux:3",3,2,20.253,28.871,0.379,18.982102,0.019912,18.138049,18.172624
6,"--host fct-deei-linux:3",3,2,19.77,28.662,0.262,18.498484,0.018937,17.662689,17.749360
7,"--host fct-deei-linux:3",3,2,20.049,29.252,0.286,18.848553,0.017454,17.790577,18.080327
8,"--host fct-deei-linux:3",3,2,19.523,28.573,0.34,18.355497,0.017775,17.489034,17.638220
9,"--host fct-deei-linux:3",3,2,19.769,29.219,0.203,18.733759,0.018729,17.705670,18.000509
10,"--host fct-deei-linux:3",3,2,18.871,28.568,0.22,18.011058,0.023284,16.699248,17.242270
11,"--host fct-deei-linux:3",3,2,20.132,28.692,0.269,18.775325,0.023460,17.958987,18.016096
12,"--host fct-deei-linux:3",3,2,20.035,29.002,0.386,18.918887,0.016778,18.107692,18.149093
13,"--host fct-deei-linux:3",3,2,19.548,28.553,0.251,18.405931,0.023120,17.505776,17.716615
14,"--host fct-deei-linux:3",3,2,19.508,28.767,0.332,18.324300,0.018586,17.333595,17.564537
15,"--host fct-deei-linux:3",3,2,19.496,28.451,0.251,18.406191,0.019387,17.643815,17.666768
16,"--host fct-deei-linux:3",3,2,19.777,28.381,0.318,18.560542,0.022838,17.549031,17.806904
17,"--host fct-deei-linux:3",3,2,19.607,28.674,0.295,18.383580,0.021703,17.648883,17.722913
18,"--host fct-deei-linux:3",3,2,20.251,29.24,0.284,19.002295,0.018304,18.093576,18.197280
19,"--host fct-deei-linux:3",3,2,20.712,29.593,0.306,19.529287,0.015502,18.792969,18.855548
20,"--host fct-deei-linux:3",3,2,20.067,29.315,0.273,18.850362,0.016132,18.004785,18.062117
21,"--host fct-deei-linux:3",3,2,21.02,29.627,0.34,19.650059,0.021631,18.798598,18.897155
22,"--host fct-deei-linux:3",3,2,22.795,30.271,0.323,21.509916,0.021934,20.181208,20.740722
23,"--host fct-deei-linux:3",3,2,22.176,30.065,0.353,20.900269,0.017255,19.306226,20.096852
24,"--host fct-deei-linux:3",3,2,21.327,28.884,0.266,20.195857,0.017647,19.372086,19.415941
25,"--host fct-deei-linux:3",3,2,21.788,28.829,0.283,20.375537,0.026077,19.402265,19.582837
26,"--host fct-deei-linux:3",3,2,22.206,29.424,0.357,20.890089,0.035785,19.886999,20.137032
27,"--host fct-deei-linux:3",3,2,21.245,29.041,0.307,20.014881,0.016393,18.846985,19.181783
28,"--host fct-deei-linux:3",3,2,21.645,28.902,0.289,20.421008,0.024794,19.120833,19.666196
29,"--host fct-deei-linux:3",3,2,21.522,28.799,0.301,20.337025,0.016187,19.022153,19.534876
30,"--host fct-deei-linux:3",3,2,21.978,29.008,0.312,20.767016,0.016765,19.106652,19.955335
Uptime depois da execução:  17:01:46 up 1 day, 15:47, 13 users,  load average: 15.04, 15.68, 16.41
Média,"--host fct-deei-linux:3",3,2,20.468767,29.006767,0.299067,19.268933,0.020104,18.216900,18.506533
Uptime antes da execução:  17:02:01 up 1 day, 15:47, 13 users,  load average: 15.86, 15.84, 16.45
1,"--host fct-deei-linux:3",3,4,15.667,28.277,0.328,14.348705,0.024102,13.205536,13.490055
2,"--host fct-deei-linux:3",3,4,15.328,28.471,0.269,14.007018,0.019273,13.124670,13.188159
3,"--host fct-deei-linux:3",3,4,15.353,28.612,0.251,13.925531,0.024961,13.051530,13.118663
4,"--host fct-deei-linux:3",3,4,15.047,28.532,0.211,13.748470,0.041672,12.887786,12.935295
5,"--host fct-deei-linux:3",3,4,14.582,28.369,0.277,13.450077,0.023225,12.412003,12.755967
6,"--host fct-deei-linux:3",3,4,15.532,28.599,0.229,14.191012,0.041111,12.877338,13.474030
7,"--host fct-deei-linux:3",3,4,15.331,28.24,0.222,13.995760,0.038089,13.208072,13.254790
8,"--host fct-deei-linux:3",3,4,15.283,28.166,0.246,14.023174,0.029471,13.115838,13.246045
9,"--host fct-deei-linux:3",3,4,15.468,28.351,0.248,14.194190,0.017848,13.285758,13.372665
10,"--host fct-deei-linux:3",3,4,15.699,28.457,0.299,14.264994,0.022673,13.344215,13.423892
11,"--host fct-deei-linux:3",3,4,16.059,28.847,0.306,14.580866,0.019562,13.666387,13.748763
12,"--host fct-deei-linux:3",3,4,15.955,28.8,0.295,14.543659,0.016711,13.710366,13.775262
13,"--host fct-deei-linux:3",3,4,15.871,28.473,0.302,14.382895,0.023421,13.494881,13.531504
14,"--host fct-deei-linux:3",3,4,15.887,28.487,0.221,14.449362,0.023561,13.428189,13.596063
15,"--host fct-deei-linux:3",3,4,15.939,28.739,0.244,14.509186,0.018800,13.580234,13.638471
16,"--host fct-deei-linux:3",3,4,15.828,28.389,0.254,14.441741,0.049986,13.459604,13.592627
17,"--host fct-deei-linux:3",3,4,15.985,28.608,0.279,14.513322,0.017769,13.629334,13.697284
18,"--host fct-deei-linux:3",3,4,15.66,28.655,0.297,14.454019,0.017205,13.520973,13.630810
19,"--host fct-deei-linux:3",3,4,16.195,28.714,0.288,14.739415,0.015164,13.672986,13.885280
20,"--host fct-deei-linux:3",3,4,16.183,28.696,0.391,14.740723,0.021568,13.763935,13.916729
21,"--host fct-deei-linux:3",3,4,16.178,28.934,0.308,14.719559,0.030896,13.666307,13.824700
22,"--host fct-deei-linux:3",3,4,15.712,28.676,0.287,14.580855,0.021557,13.743764,13.810478
23,"--host fct-deei-linux:3",3,4,15.847,28.666,0.276,14.669398,0.023235,13.630940,13.888331
24,"--host fct-deei-linux:3",3,4,15.864,28.457,0.235,14.429828,0.020952,13.530128,13.560488
25,"--host fct-deei-linux:3",3,4,15.991,28.785,0.264,14.509966,0.013678,13.477343,13.654375
26,"--host fct-deei-linux:3",3,4,15.748,28.743,0.238,14.730149,0.010910,13.924016,14.008390
27,"--host fct-deei-linux:3",3,4,16.089,28.897,0.263,14.628573,0.015992,13.554504,13.731791
28,"--host fct-deei-linux:3",3,4,16.188,28.618,0.355,14.766982,0.019690,13.802905,13.917324
29,"--host fct-deei-linux:3",3,4,15.687,28.532,0.289,14.450537,0.018806,13.668530,13.785267
30,"--host fct-deei-linux:3",3,4,16.139,29.241,0.316,14.800028,0.023395,13.919523,13.953896
Uptime depois da execução:  17:10:05 up 1 day, 15:55, 13 users,  load average: 21.72, 20.13, 18.34
