Execução,Configuração,np,OMP_Threads,Tempo_real,Tempo_user,Tempo_sys,Tempo_total,Tempo_Bcast_Scatterv,Tempo_Computacao,Tempo_Gatherv
Uptime antes da execução:  23:30:49 up 6 days,  9:16,  9 users,  load average: 9.06, 8.11, 6.85
1,"--host fct-deei-linux:2",2,2,0.481,0.066,0.058,0.309991,0.000055,0.004674,0.015014
2,"--host fct-deei-linux:2",2,2,0.457,0.042,0.076,0.298860,0.003232,0.004179,0.007942
3,"--host fct-deei-linux:2",2,2,0.473,0.055,0.059,0.303027,0.004584,0.006602,0.007975
4,"--host fct-deei-linux:2",2,2,0.471,0.059,0.061,0.311391,0.000052,0.004099,0.019208
5,"--host fct-deei-linux:2",2,2,0.485,0.071,0.05,0.311427,0.000062,0.004090,0.019150
6,"--host fct-deei-linux:2",2,2,0.465,0.075,0.043,0.291012,0.003098,0.004092,0.004110
7,"--host fct-deei-linux:2",2,2,0.49,0.073,0.057,0.317833,0.000055,0.004105,0.019266
8,"--host fct-deei-linux:2",2,2,0.487,0.064,0.061,0.313633,0.003305,0.004105,0.012049
9,"--host fct-deei-linux:2",2,2,0.477,0.077,0.046,0.308801,0.000048,0.004100,0.015233
10,"--host fct-deei-linux:2",2,2,0.468,0.053,0.064,0.302525,0.003228,0.004105,0.004125
11,"--host fct-deei-linux:2",2,2,0.433,0.049,0.076,0.272276,0.000073,0.010208,0.010231
12,"--host fct-deei-linux:2",2,2,0.38,0.055,0.07,0.271930,0.000063,0.009686,0.009704
13,"--host fct-deei-linux:2",2,2,0.424,0.059,0.071,0.272777,0.007064,0.015984,0.016008
14,"--host fct-deei-linux:2",2,2,0.48,0.042,0.075,0.312717,0.000061,0.011242,0.015254
15,"--host fct-deei-linux:2",2,2,0.461,0.069,0.049,0.308818,0.003246,0.007571,0.008023
16,"--host fct-deei-linux:2",2,2,0.488,0.078,0.048,0.311506,0.003181,0.011946,0.011967
17,"--host fct-deei-linux:2",2,2,0.476,0.058,0.062,0.313024,0.005376,0.011932,0.011965
18,"--host fct-deei-linux:2",2,2,0.492,0.058,0.067,0.305013,0.003270,0.011914,0.011932
19,"--host fct-deei-linux:2",2,2,0.484,0.062,0.058,0.312828,0.003239,0.011934,0.011955
20,"--host fct-deei-linux:2",2,2,0.485,0.048,0.072,0.309750,0.000051,0.008435,0.008457
21,"--host fct-deei-linux:2",2,2,0.48,0.081,0.036,0.312595,0.000072,0.011127,0.011148
22,"--host fct-deei-linux:2",2,2,0.48,0.061,0.051,0.308902,0.000062,0.011068,0.011162
23,"--host fct-deei-linux:2",2,2,0.465,0.075,0.04,0.297044,0.003807,0.007896,0.007920
24,"--host fct-deei-linux:2",2,2,0.484,0.063,0.061,0.308961,0.003240,0.011950,0.011974
25,"--host fct-deei-linux:2",2,2,0.484,0.072,0.046,0.305021,0.000047,0.011680,0.011702
