Execução,MPI_Config,np,OMP_Threads,Tempo_real,Tempo_user,Tempo_sys,Tempo_total,Tempo_Bcast_Scatterv,Tempo_Computacao,Tempo_Gatherv
1,"--host fct-deei-linux:4",4,2,2.743,3.847,0.152,2.388617,0.008765,1.895373,1.919449
2,"--host fct-deei-linux:4",4,2,2.854,3.959,0.122,2.496316,0.005117,2.045126,2.064533
3,"--host fct-deei-linux:4",4,2,2.725,3.909,0.094,2.315975,0.018494,1.831376,1.909918
4,"--host fct-deei-linux:4",4,2,2.31,3.847,0.172,2.012201,0.005388,1.608339,1.623045
5,"--host fct-deei-linux:4",4,2,2.587,3.93,0.145,2.119570,0.001973,1.612058,1.643061
6,"--host fct-deei-linux:4",4,2,2.907,4.034,0.104,2.516958,0.026421,1.902992,2.086308
7,"--host fct-deei-linux:4",4,2,2.747,3.88,0.139,2.393093,0.003494,1.975910,1.996877
8,"--host fct-deei-linux:4",4,2,2.679,3.85,0.105,2.294204,0.003836,1.801460,1.856114
9,"--host fct-deei-linux:4",4,2,2.599,3.852,0.075,2.039698,0.003512,1.557265,1.654871
10,"--host fct-deei-linux:4",4,2,2.511,3.865,0.131,2.152708,0.005250,1.632595,1.659557
11,"--host fct-deei-linux:4",4,2,2.671,3.862,0.119,2.200486,0.025656,1.600087,1.744957
12,"--host fct-deei-linux:4",4,2,2.655,3.795,0.169,2.276676,0.017178,1.836083,1.850855
13,"--host fct-deei-linux:4",4,2,2.653,3.878,0.16,2.272924,0.005820,1.841363,1.854105
14,"--host fct-deei-linux:4",4,2,2.518,3.842,0.116,2.274424,0.004785,1.851092,1.881075
15,"--host fct-deei-linux:4",4,2,2.501,4,0.137,2.231381,0.004187,1.673224,1.814103
16,"--host fct-deei-linux:4",4,2,2.28,3.875,0.157,2.015654,0.007896,1.624698,1.638301
17,"--host fct-deei-linux:4",4,2,2.591,3.857,0.185,2.299729,0.024155,1.679837,1.829615
18,"--host fct-deei-linux:4",4,2,2.876,3.968,0.146,2.599631,0.006898,2.146066,2.162929
19,"--host fct-deei-linux:4",4,2,2.664,3.977,0.145,2.368068,0.005387,1.963509,2.023046
20,"--host fct-deei-linux:4",4,2,2.744,3.98,0.167,2.154273,0.002384,1.603705,1.707579
21,"--host fct-deei-linux:4",4,2,2.84,3.883,0.212,2.196725,0.006244,1.705274,1.725505
22,"--host fct-deei-linux:4",4,2,2.412,3.875,0.168,2.069983,0.004940,1.591644,1.689828
23,"--host fct-deei-linux:4",4,2,2.7,4.109,0.116,2.358987,0.006775,1.813845,1.903102
24,"--host fct-deei-linux:4",4,2,2.78,4.019,0.166,2.407167,0.007690,1.680936,1.849506
25,"--host fct-deei-linux:4",4,2,2.724,3.911,0.149,2.314681,0.005327,1.840467,1.923062
26,"--host fct-deei-linux:4",4,2,2.719,3.861,0.134,2.345990,0.008457,1.877488,1.896616
27,"--host fct-deei-linux:4",4,2,2.77,4.01,0.099,2.478058,0.003716,1.994222,2.015961
28,"--host fct-deei-linux:4",4,2,2.679,3.897,0.115,2.147252,0.003363,1.588545,1.725291
29,"--host fct-deei-linux:4",4,2,2.319,3.844,0.158,2.006084,0.005733,1.487890,1.626608
30,"--host fct-deei-linux:4",4,2,2.666,3.92,0.139,2.289528,0.007230,1.698886,1.745251
Uptime depois da execução:  15:49:47 up 1 day, 14:35, 20 users,  load average: 14.65, 14.38, 12.30
Média,"--host fct-deei-linux:4",4,2,2.647467,3.911200,0.139867,2.267910,0.008202,1.765380,1.834040
Uptime antes da execução:  15:49:50 up 1 day, 14:35, 20 users,  load average: 14.65, 14.38, 12.30
1,"--host fct-deei-linux:4",4,4,2.013,3.95,0.115,1.765612,0.006163,1.337690,1.355743
2,"--host fct-deei-linux:4",4,4,2.448,4,0.138,2.041318,0.007145,1.432257,1.516647
3,"--host fct-deei-linux:4",4,4,2.453,3.883,0.12,1.977313,0.003887,1.499507,1.531477
4,"--host fct-deei-linux:4",4,4,2.136,3.904,0.106,1.758250,0.006320,1.274119,1.294683
5,"--host fct-deei-linux:4",4,4,2.412,3.935,0.111,1.945731,0.020650,1.440348,1.455049
6,"--host fct-deei-linux:4",4,4,2.379,4.052,0.109,2.034177,0.005044,1.533763,1.601249
7,"--host fct-deei-linux:4",4,4,2.226,3.889,0.143,1.781329,0.005231,1.316250,1.341698
8,"--host fct-deei-linux:4",4,4,2.261,3.932,0.094,1.873783,0.007461,1.286861,1.446365
9,"--host fct-deei-linux:4",4,4,2.263,3.858,0.121,1.988865,0.028101,1.325794,1.511038
10,"--host fct-deei-linux:4",4,4,2.435,3.951,0.139,2.040136,0.005790,1.577526,1.593093
11,"--host fct-deei-linux:4",4,4,2.359,4.078,0.138,1.972462,0.004130,1.489483,1.541406
12,"--host fct-deei-linux:4",4,4,2.377,3.996,0.131,1.918866,0.002311,1.255912,1.390553
13,"--host fct-deei-linux:4",4,4,2.388,3.825,0.131,2.035169,0.002916,1.630965,1.665276
14,"--host fct-deei-linux:4",4,4,2.104,3.863,0.125,1.736626,0.004963,1.256034,1.277448
15,"--host fct-deei-linux:4",4,4,2.175,3.863,0.11,1.849276,0.007839,1.351524,1.397729
16,"--host fct-deei-linux:4",4,4,2.424,3.824,0.126,2.020456,0.007113,1.510326,1.588407
17,"--host fct-deei-linux:4",4,4,1.99,3.901,0.14,1.723559,0.017413,1.256786,1.300922
18,"--host fct-deei-linux:4",4,4,2.491,4.072,0.109,2.077823,0.020314,1.395834,1.524427
19,"--host fct-deei-linux:4",4,4,2.571,4.115,0.098,2.053872,0.002144,1.535636,1.654043
20,"--host fct-deei-linux:4",4,4,2.425,3.945,0.159,1.819747,0.006684,1.370084,1.390437
21,"--host fct-deei-linux:4",4,4,2.236,3.943,0.123,1.887590,0.006625,1.407244,1.422530
22,"--host fct-deei-linux:4",4,4,2.047,3.82,0.162,1.785364,0.005603,1.300611,1.339126
23,"--host fct-deei-linux:4",4,4,2.562,4.106,0.162,2.273799,0.005792,1.610267,1.739209
24,"--host fct-deei-linux:4",4,4,2.256,3.986,0.154,1.888798,0.005664,1.411568,1.428208
25,"--host fct-deei-linux:4",4,4,2.172,3.929,0.173,1.893920,0.002100,1.347619,1.398029
26,"--host fct-deei-linux:4",4,4,2.581,4.111,0.114,2.216797,0.005117,1.660027,1.767292
27,"--host fct-deei-linux:4",4,4,2.004,3.948,0.164,1.739054,0.005682,1.294319,1.316854
28,"--host fct-deei-linux:4",4,4,2.388,3.923,0.131,2.033556,0.032774,1.340908,1.442191
29,"--host fct-deei-linux:4",4,4,2.432,3.894,0.151,1.896846,0.006494,1.406770,1.471764
30,"--host fct-deei-linux:4",4,4,2.063,3.852,0.153,1.720139,0.004161,1.262725,1.330005
Uptime depois da execução:  15:51:06 up 1 day, 14:36, 20 users,  load average: 17.64, 15.73, 12.96
Média,"--host fct-deei-linux:4",4,4,2.302367,3.944933,0.131667,1.925013,0.008388,1.403953,1.467757
Uptime antes da execução:  15:51:08 up 1 day, 14:36, 20 users,  load average: 18.55, 15.95, 13.04
1,"--host fct-deei-linux:4",4,6,1.879,3.721,0.154,1.615003,0.007147,1.160403,1.179238
2,"--host fct-deei-linux:4",4,6,2.176,3.996,0.119,1.754068,0.022002,1.292966,1.342863
3,"--host fct-deei-linux:4",4,6,2.296,4.038,0.136,1.938352,0.004802,1.303976,1.507056
4,"--host fct-deei-linux:4",4,6,1.885,3.805,0.175,1.587643,0.017218,1.071943,1.116943
5,"--host fct-deei-linux:4",4,6,1.953,3.914,0.144,1.684876,0.010733,1.200774,1.222293
6,"--host fct-deei-linux:4",4,6,2.051,3.839,0.147,1.715708,0.006286,1.179826,1.234935
7,"--host fct-deei-linux:4",4,6,3.315,3.892,0.112,2.372719,0.019098,1.864453,1.915598
8,"--host fct-deei-linux:4",4,6,2.253,3.914,0.128,1.782305,0.001849,1.213432,1.250956
9,"--host fct-deei-linux:4",4,6,2.307,3.926,0.13,1.790863,0.006851,1.320824,1.340618
10,"--host fct-deei-linux:4",4,6,3.326,3.737,0.149,2.678890,0.028872,1.846030,1.936112
11,"--host fct-deei-linux:4",4,6,1.971,3.836,0.149,1.657758,0.005294,1.210351,1.221451
12,"--host fct-deei-linux:4",4,6,2.585,3.892,0.137,1.809204,0.017847,1.374361,1.421315
13,"--host fct-deei-linux:4",4,6,2.77,3.797,0.155,2.314162,0.024561,1.553452,1.617909
14,"--host fct-deei-linux:4",4,6,1.998,3.887,0.172,1.716204,0.006055,1.193378,1.244459
15,"--host fct-deei-linux:4",4,6,3.017,3.823,0.152,1.962807,0.006684,1.469133,1.520217
16,"--host fct-deei-linux:4",4,6,2.816,3.822,0.112,2.252284,0.029209,1.360538,1.489703
17,"--host fct-deei-linux:4",4,6,2.072,3.812,0.123,1.648168,0.004644,1.231835,1.247626
18,"--host fct-deei-linux:4",4,6,3.635,3.875,0.148,2.745446,0.028580,1.992767,2.143962
19,"--host fct-deei-linux:4",4,6,2.111,3.801,0.144,1.735653,0.022152,1.240688,1.266056
20,"--host fct-deei-linux:4",4,6,2.386,3.875,0.15,1.760031,0.005092,1.296115,1.354666
21,"--host fct-deei-linux:4",4,6,3.323,4.006,0.119,2.761070,0.028217,1.975061,2.096855
22,"--host fct-deei-linux:4",4,6,2.134,3.908,0.132,1.735405,0.003743,1.187649,1.265662
23,"--host fct-deei-linux:4",4,6,3.19,3.825,0.136,2.327798,0.006294,1.860034,1.897539
24,"--host fct-deei-linux:4",4,6,2.365,3.889,0.11,1.791745,0.005657,1.222583,1.260657
25,"--host fct-deei-linux:4",4,6,2.201,3.803,0.155,1.657220,0.003848,1.281706,1.315923
26,"--host fct-deei-linux:4",4,6,3.797,4.023,0.175,2.935704,0.025562,2.074619,2.173009
27,"--host fct-deei-linux:4",4,6,1.909,3.829,0.154,1.636205,0.006129,1.195048,1.234891
28,"--host fct-deei-linux:4",4,6,2.725,3.932,0.144,1.901587,0.006972,1.435861,1.450641
29,"--host fct-deei-linux:4",4,6,3.114,3.98,0.171,2.482938,0.027663,1.650891,1.805206
30,"--host fct-deei-linux:4",4,6,1.959,3.872,0.155,1.696218,0.009224,1.227705,1.257478
Uptime depois da execução:  15:52:34 up 1 day, 14:37, 21 users,  load average: 27.25, 19.26, 14.45
Média,"--host fct-deei-linux:4",4,6,2.517300,3.875633,0.142900,1.981600,0.013276,1.416280,1.477733
Uptime antes da execução:  15:52:37 up 1 day, 14:37, 21 users,  load average: 27.31, 19.41, 14.53
1,"--host fct-deei-linux:4",4,8,3.128,3.973,0.151,2.487146,0.038741,1.613957,1.755679
2,"--host fct-deei-linux:4",4,8,2.151,3.982,0.158,1.695682,0.005060,1.259694,1.276139
3,"--host fct-deei-linux:4",4,8,2.598,3.878,0.144,1.905949,0.007252,1.431128,1.461032
4,"--host fct-deei-linux:4",4,8,2.604,3.877,0.111,2.127377,0.031338,1.256450,1.394408
5,"--host fct-deei-linux:4",4,8,1.984,4.071,0.201,1.718163,0.004225,1.252782,1.285830
6,"--host fct-deei-linux:4",4,8,3.119,3.948,0.148,2.211074,0.028811,1.663722,1.717698
7,"--host fct-deei-linux:4",4,8,2.316,3.841,0.136,1.792366,0.012151,1.174346,1.215285
8,"--host fct-deei-linux:4",4,8,1.854,3.827,0.134,1.603051,0.008104,1.131069,1.153682
9,"--host fct-deei-linux:4",4,8,3.026,3.959,0.143,2.100276,0.006601,1.585837,1.656486
10,"--host fct-deei-linux:4",4,8,2.302,3.845,0.132,1.827190,0.007930,1.228252,1.249049
11,"--host fct-deei-linux:4",4,8,2.019,3.897,0.163,1.664471,0.003852,1.181408,1.225333
12,"--host fct-deei-linux:4",4,8,3.283,3.941,0.132,2.440565,0.027545,1.715928,1.878838
13,"--host fct-deei-linux:4",4,8,2.271,4.023,0.13,1.792667,0.018136,1.125507,1.239578
14,"--host fct-deei-linux:4",4,8,1.978,3.817,0.155,1.584694,0.008481,1.115988,1.204975
15,"--host fct-deei-linux:4",4,8,3.424,3.912,0.172,2.497533,0.028290,1.719125,1.833131
16,"--host fct-deei-linux:4",4,8,2.136,3.965,0.103,1.715792,0.018127,1.227526,1.247594
17,"--host fct-deei-linux:4",4,8,2.016,3.948,0.117,1.629213,0.003718,1.184336,1.203543
18,"--host fct-deei-linux:4",4,8,3.58,3.932,0.182,2.660740,0.029905,1.785523,1.921532
19,"--host fct-deei-linux:4",4,8,1.977,3.868,0.145,1.644965,0.004941,1.086339,1.219246
20,"--host fct-deei-linux:4",4,8,2.043,3.802,0.142,1.680187,0.005666,1.219119,1.235627
21,"--host fct-deei-linux:4",4,8,3.5,3.924,0.157,2.552351,0.025576,1.730214,1.872954
22,"--host fct-deei-linux:4",4,8,1.975,3.762,0.183,1.603285,0.003501,1.122906,1.138510
23,"--host fct-deei-linux:4",4,8,2.668,3.892,0.123,1.802840,0.015657,1.231590,1.328046
24,"--host fct-deei-linux:4",4,8,2.943,3.95,0.092,2.274105,0.027539,1.424271,1.608837
25,"--host fct-deei-linux:4",4,8,1.906,3.804,0.145,1.594417,0.002032,1.213053,1.236586
26,"--host fct-deei-linux:4",4,8,2.995,3.903,0.151,2.073605,0.006619,1.552585,1.633736
27,"--host fct-deei-linux:4",4,8,2.643,3.927,0.118,2.129742,0.011904,1.380352,1.414971
28,"--host fct-deei-linux:4",4,8,2.033,3.922,0.181,1.778842,0.006189,1.273648,1.310685
29,"--host fct-deei-linux:4",4,8,3.371,3.841,0.137,2.485789,0.031250,1.786680,1.892190
30,"--host fct-deei-linux:4",4,8,1.984,3.789,0.13,1.634681,0.003969,1.150178,1.182318
Uptime depois da execução:  15:54:03 up 1 day, 14:39, 21 users,  load average: 28.99, 22.07, 15.91
Média,"--host fct-deei-linux:4",4,8,2.527567,3.900667,0.143867,1.956963,0.014437,1.360780,1.433110
Uptime antes da execução:  15:54:09 up 1 day, 14:39, 21 users,  load average: 29.31, 22.26, 16.00
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.375,3.388,0.245,5.181085,0.014853,2.602700,2.800304
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.183,3.395,0.28,4.984510,0.006576,2.475669,2.543169
3,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.081,3.394,0.273,4.730062,0.003726,2.108587,2.300612
4,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,5.683,3.415,0.23,4.281867,0.005246,1.774931,1.872292
5,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,5.913,3.354,0.306,4.144043,0.004310,1.579665,1.650929
6,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,5.716,3.376,0.281,4.086685,0.007395,1.434379,1.554642
7,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,5.342,3.422,0.252,4.002185,0.006698,1.407342,1.468308
8,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,5.3,3.438,0.216,4.085282,0.007890,1.353240,1.487325
9,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.976,3.455,0.303,4.014931,0.008395,1.331279,1.406434
10,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,5.527,3.485,0.284,4.873584,0.029930,2.100844,2.272686
11,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.578,3.439,0.263,5.855031,0.027577,2.908515,3.306356
12,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.827,3.514,0.234,5.972850,0.006577,3.246474,3.525216
13,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.901,3.39,0.279,6.027300,0.005575,3.335026,3.533471
14,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.317,3.394,0.285,4.952065,0.010297,2.469581,2.578259
15,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.028,3.369,0.255,4.750296,0.004186,2.274412,2.341550
16,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,5.884,3.369,0.255,4.532136,0.006180,1.946584,2.121435
17,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.159,3.42,0.272,4.583531,0.005303,2.061584,2.162616
18,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,5.866,3.515,0.21,4.347953,0.006269,1.599904,1.921157
19,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.189,3.395,0.305,4.437997,0.004788,1.959814,2.003785
20,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,5.671,3.431,0.295,4.197190,0.018075,1.651358,1.715155
21,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,5.516,3.41,0.327,4.145074,0.005139,1.566587,1.629202
22,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,4.94,3.268,0.281,3.865316,0.018342,1.272960,1.325333
23,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,5.008,3.41,0.247,4.432167,0.023161,1.471040,1.822788
24,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.772,3.448,0.282,5.926556,0.024038,3.158851,3.399237
25,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.674,3.346,0.253,5.572220,0.018152,2.849609,3.151904
26,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.511,3.602,0.311,5.212496,0.001921,2.352040,2.792249
27,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.294,3.399,0.275,4.937919,0.005431,2.411248,2.504117
28,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.116,3.364,0.319,4.664969,0.014044,1.919068,2.198742
29,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.052,3.413,0.353,4.538673,0.005697,1.885747,2.048138
30,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,6.035,3.49,0.304,4.434352,0.008309,1.737712,1.952054
Uptime depois da execução:  15:57:22 up 1 day, 14:42, 22 users,  load average: 19.64, 20.60, 16.51
Média,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,2,5.981133,3.416933,0.275833,4.725667,0.010469,2.074890,2.246310
Uptime antes da execução:  15:57:27 up 1 day, 14:42, 22 users,  load average: 19.91, 20.64, 16.55
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.856,3.485,0.263,3.746017,0.019350,1.052700,1.189677
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,5.542,3.547,0.262,4.829142,0.026969,1.983967,2.318809
3,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.569,3.509,0.229,3.658402,0.006283,1.214588,1.268691
4,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.494,3.42,0.284,3.803916,0.001982,1.265899,1.333109
5,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.415,3.532,0.291,3.708927,0.009640,1.116947,1.260395
6,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.203,3.461,0.285,3.564782,0.010730,1.012553,1.134679
7,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.12,3.446,0.227,3.540234,0.004234,1.058382,1.104620
8,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.478,3.399,0.314,3.745961,0.002847,1.240117,1.319721
9,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.374,3.545,0.27,3.762363,0.008501,1.207597,1.317425
10,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.245,3.345,0.354,3.600601,0.025977,1.040242,1.175194
11,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.329,3.511,0.265,3.574943,0.019520,1.070606,1.140167
12,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.335,3.416,0.279,3.606930,0.001893,1.118084,1.168705
13,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.367,3.422,0.261,3.749248,0.019100,1.089903,1.349638
14,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.331,3.343,0.337,3.696945,0.005630,1.071869,1.188294
15,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.301,3.321,0.343,3.634750,0.007190,1.054834,1.171735
16,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.402,3.696,0.25,3.675039,0.003554,1.216116,1.265558
17,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.781,3.483,0.283,3.895983,0.002363,1.300366,1.370195
18,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.593,3.443,0.269,3.867000,0.007733,1.260037,1.391249
19,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.352,3.483,0.233,3.694867,0.005645,1.178187,1.225919
20,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.315,3.365,0.303,3.693298,0.017115,1.168293,1.245660
21,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.452,3.505,0.326,3.694311,0.019571,1.088866,1.221399
22,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.733,3.309,0.296,3.708607,0.006099,1.166847,1.234858
23,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.492,3.33,0.254,3.797961,0.005485,1.274196,1.351019
24,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.398,3.39,0.249,3.653132,0.018555,1.085541,1.218225
25,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.158,3.373,0.251,3.570776,0.005638,1.084761,1.163215
26,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.225,3.373,0.262,3.549293,0.005233,1.054160,1.124007
27,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.398,3.295,0.295,3.574939,0.006487,1.098595,1.177342
28,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.599,3.393,0.314,3.811315,0.025027,1.199618,1.351449
29,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.531,3.308,0.269,3.725854,0.007597,1.141647,1.279917
30,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.306,3.389,0.291,3.604509,0.017107,1.114839,1.187538
Uptime depois da execução:  15:59:48 up 1 day, 14:45, 23 users,  load average: 13.41, 18.08, 16.20
Média,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,4,4.456467,3.427900,0.280300,3.724667,0.010768,1.167677,1.274940
Uptime antes da execução:  15:59:53 up 1 day, 14:45, 23 users,  load average: 14.74, 18.28, 16.28
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.299,3.309,0.348,3.525131,0.013081,0.879817,1.094291
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.488,3.203,0.315,3.550762,0.004750,0.997104,1.069750
3,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.46,3.302,0.311,3.746137,0.010044,1.079277,1.260429
4,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.248,3.273,0.267,3.500636,0.018906,0.956822,1.069970
5,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.158,3.326,0.281,3.553301,0.008687,0.999107,1.083879
6,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.231,3.295,0.296,3.478212,0.005602,0.939760,1.095711
7,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.141,3.243,0.235,3.412355,0.001765,0.932345,1.052582
8,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.287,3.365,0.248,3.544389,0.020893,0.935814,1.107584
9,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.188,3.29,0.3,3.490123,0.018603,0.944257,1.068347
10,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.356,3.3,0.26,3.543739,0.005590,0.913820,1.090388
11,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.321,3.315,0.242,3.580022,0.005688,1.028885,1.119385
12,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.411,3.333,0.246,3.609178,0.018067,0.937631,1.080828
13,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.189,3.467,0.213,3.550611,0.007862,0.947490,1.149048
14,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.405,3.404,0.244,3.550622,0.005603,0.941923,1.122144
15,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.25,3.357,0.178,3.468768,0.006621,0.993871,1.062501
16,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.363,3.381,0.243,3.548932,0.007603,0.881923,1.154229
17,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.258,3.279,0.28,3.549505,0.006008,1.038573,1.100060
18,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.36,3.471,0.218,3.491473,0.012626,0.966777,1.101447
19,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.269,3.359,0.24,3.537173,0.006641,0.996754,1.085689
20,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.42,3.308,0.272,3.545047,0.012928,0.919383,1.044167
21,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.204,3.235,0.27,3.527291,0.008450,0.973773,1.058030
22,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.428,3.338,0.284,3.589234,0.008528,0.938819,1.127830
23,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.132,3.285,0.265,3.434505,0.004175,0.975043,1.035293
24,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.319,3.296,0.219,3.461188,0.005236,0.892674,1.050341
25,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.251,3.306,0.244,3.504135,0.010898,0.963492,1.065682
26,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.46,3.357,0.257,3.564865,0.019064,0.956776,1.119967
27,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.285,3.333,0.273,3.546699,0.016342,0.986774,1.086178
28,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.281,3.402,0.194,3.567807,0.010284,0.929855,1.079539
29,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.387,3.382,0.26,3.590004,0.006708,0.967879,1.118757
30,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.399,3.373,0.245,3.569772,0.019935,0.982609,1.121663
Uptime depois da execução:  16:02:10 up 1 day, 14:47, 23 users,  load average: 12.80, 16.20, 15.77
Média,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,6,4.308267,3.329567,0.258267,3.537733,0.010240,0.959973,1.095853
Uptime antes da execução:  16:02:14 up 1 day, 14:47, 23 users,  load average: 13.06, 16.20, 15.77
1,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.408,3.411,0.261,3.541884,0.031653,0.944520,1.068064
2,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.212,3.25,0.289,3.411556,0.005112,0.898232,1.005711
3,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.161,3.437,0.279,3.481776,0.004268,0.917307,1.069184
4,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.252,3.38,0.259,3.420907,0.004984,0.907005,1.034925
5,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.407,3.471,0.342,3.573120,0.007077,1.055902,1.125885
6,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.304,3.421,0.242,3.551194,0.006377,0.893729,1.071194
7,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.374,3.486,0.32,3.509641,0.006026,0.931248,1.056671
8,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.076,3.284,0.253,3.444777,0.006065,0.933085,1.005942
9,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.119,3.257,0.259,3.485104,0.006633,0.942479,1.017009
10,"--host fct-deei-linux:4 --host fct-deei-aval:1",5,8,4.329,3.322,0.276,3.484770,0.003712,0.892038,1.044268
